tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
179,27019.125000,0.0732,2.0,27019.125000,0.0744,2.0,27019.125000,0.0661,2.0,27019.125000,0.1505,2.0,-1.53,9.73,-105.42
180,49895.040441,0.0770,3.0,49895.040441,0.0748,3.0,49895.040441,0.0675,3.0,49895.040441,0.1482,3.0,2.96,12.35,-92.31
181,48299.691176,0.0751,4.0,48299.691176,0.0762,4.0,48299.691176,0.0754,4.0,48299.691176,0.1417,4.0,-1.53,-0.42,-88.72
182,38558.463235,0.0788,2.0,38558.463235,0.0762,2.0,38558.463235,0.0706,2.0,38558.463235,0.1402,2.0,3.27,10.42,-78.03
183,29541.988971,0.0697,6.0,29541.988971,0.0736,6.0,29541.988971,0.0762,6.0,29541.988971,0.1679,6.0,-5.51,-9.32,-140.83
184,14749.371324,0.0836,3.0,14749.371324,0.0770,3.0,14749.371324,0.0691,3.0,14749.371324,0.1675,3.0,7.92,17.39,-100.29
185,9290.088235,0.0646,3.0,9290.088235,0.0766,3.0,9290.088235,0.0693,3.0,9290.088235,0.1555,3.0,-18.42,-7.25,-140.53
186,6234.227941,0.0725,3.0,6234.227941,0.0746,3.0,6234.227941,0.0656,3.0,6234.227941,0.1392,3.0,-2.90,9.50,-92.00
187,11323.838235,0.0858,3.0,11323.838235,0.0769,3.0,11323.838235,0.0763,3.0,11323.838235,0.1822,3.0,10.43,11.09,-112.26
188,21288.419118,0.0886,3.0,21288.419118,0.0768,3.0,21288.419118,0.0814,3.0,21288.419118,0.2501,3.0,13.29,8.13,-182.41
189,72111.731618,0.0699,2.0,72111.731618,0.0786,2.0,72111.731618,0.0705,2.0,72111.731618,0.1960,1.0,-12.50,-0.87,-180.49
190,55334.816176,0.0723,4.0,55334.816176,0.0772,4.0,55334.816176,0.0750,4.0,55334.816176,0.1867,4.0,-6.80,-3.70,-158.13
191,15014.974265,0.0745,2.0,15014.974265,0.0694,2.0,15014.974265,0.0775,2.0,15014.974265,0.1584,2.0,6.77,-4.08,-112.78
192,90626.544118,0.0748,5.0,90626.544118,0.0744,5.0,90626.544118,0.0799,5.0,90626.544118,0.1634,5.0,0.59,-6.85,-118.33
193,3208.937500,0.0797,31.0,3208.937500,0.0751,31.0,3208.937500,0.0737,31.0,3208.937500,0.1461,31.0,5.68,7.46,-83.45
194,21453.613971,0.0680,2.0,21453.613971,0.0743,2.0,21453.613971,0.0730,2.0,21453.613971,0.1821,2.0,-9.39,-7.41,-167.97
195,3592.397059,0.0654,4.0,3592.397059,0.0782,4.0,3592.397059,0.0816,4.0,3592.397059,0.1584,4.0,-19.51,-24.68,-141.98
196,7415.347426,0.0742,3.0,7415.347426,0.0745,3.0,7415.347426,0.0794,3.0,7415.347426,0.1815,3.0,-0.37,-6.94,-144.50
197,3917.415441,0.0662,3.0,3917.415441,0.0725,3.0,3917.415441,0.0736,3.0,3917.415441,0.1639,3.0,-9.40,-11.13,-147.46
198,20240.378676,0.0727,2.0,20240.378676,0.0727,2.0,20240.378676,0.0727,2.0,20240.378676,0.1792,2.0,-0.02,-0.06,-146.50
199,4857.540441,0.0656,5.0,4857.540441,0.0714,5.0,4857.540441,0.0731,5.0,4857.540441,0.1774,5.0,-8.95,-11.53,-170.66
200,2795.797794,0.0651,2.0,2795.797794,0.0702,2.0,2795.797794,0.0775,2.0,2795.797794,0.1629,2.0,-7.78,-19.02,-150.25
201,3870.224265,0.0756,1.0,3870.224265,0.0770,1.0,3870.224265,0.0815,1.0,3870.224265,0.1575,1.0,-1.80,-7.73,-108.28
202,13356.485294,0.0691,2.0,13356.485294,0.0732,2.0,13356.485294,0.0793,2.0,13356.485294,0.1530,2.0,-5.85,-14.68,-121.40
203,12304.272059,0.0682,4.0,12304.272059,0.0894,4.0,12304.272059,0.0751,4.0,12304.272059,0.1980,4.0,-31.06,-10.14,-190.24
204,12442.834559,0.0660,2.0,12442.834559,0.0730,2.0,12442.834559,0.0897,2.0,12442.834559,0.1865,2.0,-10.64,-35.89,-182.48
205,28310.312500,0.0687,3.0,28310.312500,0.0817,3.0,28310.312500,0.0786,3.0,28310.312500,0.1503,3.0,-18.84,-14.34,-118.67
206,14394.555147,0.0704,2.0,14394.555147,0.0751,2.0,14394.555147,0.0746,2.0,14394.555147,0.1450,2.0,-6.76,-6.01,-106.00
207,20662.386029,0.0651,2.0,20662.386029,0.0776,2.0,20662.386029,0.0707,2.0,20662.386029,0.1478,2.0,-19.15,-8.58,-126.82
208,2468.577206,0.0763,2.0,2468.577206,0.0705,2.0,2468.577206,0.0713,2.0,2468.577206,0.1391,2.0,7.64,6.64,-82.19
209,11455.286765,0.0698,2.0,11455.286765,0.0727,2.0,11455.286765,0.0718,2.0,11455.286765,0.1788,2.0,-4.04,-2.84,-155.98
210,18783.819853,0.0701,3.0,18783.819853,0.0731,3.0,18783.819853,0.0715,3.0,18783.819853,0.1729,3.0,-4.16,-1.96,-146.50
211,31339.775735,0.0678,3.0,31339.775735,0.0757,3.0,31339.775735,0.0739,3.0,31339.775735,0.1536,3.0,-11.60,-9.04,-126.52
212,71091.150735,0.0616,2.0,71091.150735,0.0671,2.0,71091.150735,0.0694,2.0,71091.150735,0.1614,2.0,-8.95,-12.64,-162.06
213,37818.073529,0.0699,2.0,37818.073529,0.0738,2.0,37818.073529,0.0722,2.0,37818.073529,0.1686,2.0,-5.58,-3.24,-141.13
214,43701.194853,0.0626,2.0,43701.194853,0.0647,2.0,43701.194853,0.0786,2.0,43701.194853,0.1557,2.0,-3.36,-25.46,-148.65
215,2025.448529,0.0688,2.0,2025.448529,0.0715,2.0,2025.448529,0.0740,2.0,2025.448529,0.1406,2.0,-3.87,-7.49,-104.22
216,13465.283088,0.0683,3.0,13465.283088,0.0745,3.0,13465.283088,0.0765,3.0,13465.283088,0.1509,3.0,-9.18,-12.06,-120.98
217,16681.540441,0.0668,3.0,16681.540441,0.0730,3.0,16681.540441,0.0950,3.0,16681.540441,0.1573,3.0,-9.36,-42.30,-135.56
218,28403.867647,0.0677,3.0,28403.867647,0.0750,3.0,28403.867647,0.0704,3.0,28403.867647,0.1650,3.0,-10.74,-4.07,-143.74
219,14704.040441,0.0773,3.0,14704.040441,0.0748,3.0,14704.040441,0.0716,2.0,14704.040441,0.1486,3.0,3.26,7.35,-92.22
220,1507.556985,0.0649,4.0,1507.556985,0.0733,4.0,1507.556985,0.0732,4.0,1507.556985,0.1439,4.0,-12.97,-12.91,-121.95
221,26029.452206,0.0698,3.0,26029.452206,0.0754,3.0,26029.452206,0.0742,3.0,26029.452206,0.1496,3.0,-7.97,-6.18,-114.15
222,3036.393382,0.0671,2.0,3036.393382,0.0733,2.0,3036.393382,0.0735,2.0,3036.393382,0.1376,2.0,-9.31,-9.56,-105.08
223,5536.209559,0.0718,3.0,5536.209559,0.0793,3.0,5536.209559,0.0731,3.0,5536.209559,0.1434,3.0,-10.35,-1.70,-99.63
224,19593.893382,0.0728,3.0,19593.893382,0.0794,3.0,19593.893382,0.0893,3.0,19593.893382,0.1382,3.0,-9.05,-22.66,-89.91
225,44734.852941,0.0609,2.0,44734.852941,0.0780,2.0,44734.852941,0.0772,2.0,44734.852941,0.1342,2.0,-28.10,-26.89,-120.44
226,33686.305147,0.0705,3.0,33686.305147,0.0699,3.0,33686.305147,0.0799,3.0,33686.305147,0.1475,3.0,0.87,-13.33,-109.13
227,48632.988971,0.0654,2.0,48632.988971,0.0725,2.0,48632.988971,0.0731,2.0,48632.988971,0.1534,2.0,-10.77,-11.75,-134.49
228,25948.194853,0.0749,2.0,25948.194853,0.0716,2.0,25948.194853,0.0716,2.0,25948.194853,0.1657,2.0,4.45,4.47,-121.08
229,4868.158088,0.0697,3.0,4868.158088,0.0715,3.0,4868.158088,0.0746,3.0,4868.158088,0.1789,3.0,-2.57,-7.03,-156.56
230,19846.580882,0.0747,2.0,19846.580882,0.0673,2.0,19846.580882,0.0706,2.0,19846.580882,0.1784,2.0,9.84,5.41,-138.85
231,8467.371324,0.0659,2.0,8467.371324,0.0735,2.0,8467.371324,0.0707,2.0,8467.371324,0.1800,2.0,-11.58,-7.27,-173.05
232,74378.117647,0.0681,3.0,74378.117647,0.0727,3.0,74378.117647,0.0718,3.0,74378.117647,0.1517,3.0,-6.76,-5.42,-122.65
233,90241.415441,0.0637,4.0,90241.415441,0.0678,4.0,90241.415441,0.0689,4.0,90241.415441,0.1471,4.0,-6.44,-8.07,-130.75
234,15590.827206,0.0636,2.0,15590.827206,0.0709,2.0,15590.827206,0.0702,2.0,15590.827206,0.1453,2.0,-11.45,-10.45,-128.51
235,40897.908088,0.0656,6.0,40897.908088,0.0694,6.0,40897.908088,0.0704,6.0,40897.908088,0.1621,6.0,-5.83,-7.25,-147.11
236,1915.064338,0.0693,7.0,1915.064338,0.0813,7.0,1915.064338,0.0678,7.0,1915.064338,0.1360,7.0,-17.31,2.15,-96.31
237,621.996324,0.0651,9.0,621.996324,0.0720,9.0,621.996324,0.0683,9.0,621.996324,0.1343,9.0,-10.63,-4.92,-106.30
238,120548.794118,0.0648,4.0,120548.794118,0.0692,4.0,120548.794118,0.0667,4.0,120548.794118,0.1399,4.0,-6.77,-2.83,-115.75
239,2994.569853,0.0667,6.0,2994.569853,0.0684,6.0,2994.569853,0.0658,6.0,2994.569853,0.1688,6.0,-2.52,1.28,-153.18
240,2324.110294,0.0679,6.0,2324.110294,0.0745,6.0,2324.110294,0.0716,6.0,2324.110294,0.1673,6.0,-9.67,-5.45,-146.34
241,28304.742647,0.0782,3.0,28304.742647,0.0731,3.0,28304.742647,0.0735,3.0,28304.742647,0.1669,3.0,6.48,5.95,-113.51
242,6153.444853,0.0655,2.0,6153.444853,0.0767,2.0,6153.444853,0.0727,2.0,6153.444853,0.1500,2.0,-17.11,-10.96,-128.93
243,13299.764706,0.0732,2.0,13299.764706,0.0714,2.0,13299.764706,0.0760,2.0,13299.764706,0.1554,2.0,2.45,-3.78,-112.32
244,2505.194853,0.0711,27.0,2505.194853,0.0692,7.0,2505.194853,0.0704,7.0,2505.194853,0.1481,7.0,2.67,0.97,-108.31
245,3833.338235,0.0616,8.0,3833.338235,0.0701,8.0,3833.338235,0.0673,8.0,3833.338235,0.1422,8.0,-13.82,-9.33,-130.85
246,30659.849265,0.0695,3.0,30659.849265,0.0679,3.0,30659.849265,0.0747,3.0,30659.849265,0.1702,2.0,2.38,-7.43,-144.75
247,113124.952206,0.0650,3.0,113124.952206,0.0661,3.0,113124.952206,0.0677,3.0,113124.952206,0.1439,3.0,-1.82,-4.25,-121.59
248,1523.731618,0.0781,2.0,1523.731618,0.0665,2.0,1523.731618,0.0746,2.0,1523.731618,0.1532,2.0,14.78,4.41,-96.23
249,2410.308824,0.0826,2.0,2410.308824,0.0735,2.0,2410.308824,0.0687,2.0,2410.308824,0.1506,2.0,11.10,16.87,-82.25
250,28719.444853,0.0676,3.0,28719.444853,0.0677,3.0,28719.444853,0.0710,3.0,28719.444853,0.1442,3.0,-0.02,-4.94,-113.14
251,133517.654412,0.0778,5.0,133517.654412,0.0892,5.0,133517.654412,0.0829,5.0,133517.654412,0.1565,5.0,-14.68,-6.50,-101.15
252,2457.590074,0.0742,6.0,2457.590074,0.0664,6.0,2457.590074,0.0748,6.0,2457.590074,0.1600,6.0,10.51,-0.83,-115.70
253,2599.068015,0.0666,14.0,2599.068015,0.0651,14.0,2599.068015,0.0669,14.0,2599.068015,0.1592,14.0,2.19,-0.49,-139.08
254,1602.606618,0.0732,4.0,1602.606618,0.0715,4.0,1602.606618,0.0686,4.0,1602.606618,0.1606,4.0,2.31,6.32,-119.37
255,20261.779412,0.0677,3.0,20261.779412,0.0714,3.0,20261.779412,0.0844,3.0,20261.779412,0.1494,2.0,-5.52,-24.77,-120.77
256,3249.667279,0.0663,5.0,3249.667279,0.0660,5.0,3249.667279,0.0724,5.0,3249.667279,0.1582,5.0,0.42,-9.25,-138.60
257,24873.830882,0.0701,2.0,24873.830882,0.0670,3.0,24873.830882,0.0679,3.0,24873.830882,0.1483,3.0,4.53,3.21,-111.48
258,26172.393382,0.0659,6.0,26172.393382,0.0725,6.0,26172.393382,0.0706,6.0,26172.393382,0.1659,6.0,-10.12,-7.18,-151.81
259,10413.308824,0.0687,5.0,10413.308824,0.0741,5.0,10413.308824,0.0684,5.0,10413.308824,0.1695,5.0,-7.84,0.38,-146.72
260,2116.647059,0.0696,2.0,2116.647059,0.0674,2.0,2116.647059,0.0719,2.0,2116.647059,0.1515,2.0,3.12,-3.41,-117.79
261,10164.904412,0.0711,1.0,10164.904412,0.0709,1.0,10164.904412,0.0663,1.0,10164.904412,0.1461,1.0,0.29,6.81,-105.46
262,2976.488971,0.0615,7.0,2976.488971,0.0708,7.0,2976.488971,0.0680,7.0,2976.488971,0.1624,7.0,-15.08,-10.50,-164.00
263,12669.172794,0.0697,3.0,12669.172794,0.0777,3.0,12669.172794,0.0739,3.0,12669.172794,0.1734,3.0,-11.42,-5.99,-148.68
264,117559.341912,0.0635,2.0,117559.341912,0.0726,2.0,117559.341912,0.0832,2.0,117559.341912,0.1326,2.0,-14.31,-31.04,-108.96
265,4043.183824,0.0673,2.0,4043.183824,0.0852,2.0,4043.183824,0.0694,2.0,4043.183824,0.1498,2.0,-26.62,-3.12,-122.60
266,18755.327206,0.0712,3.0,18755.327206,0.0719,3.0,18755.327206,0.0729,3.0,18755.327206,0.1617,3.0,-0.94,-2.42,-127.04
267,25337.375000,0.0640,2.0,25337.375000,0.0709,2.0,25337.375000,0.0932,2.0,25337.375000,0.1515,2.0,-10.67,-45.51,-136.64
268,4640.349265,0.0771,2.0,4640.349265,0.0665,2.0,4640.349265,0.0735,2.0,4640.349265,0.1617,2.0,13.70,4.59,-109.80
269,682.713235,0.0664,7.0,682.713235,0.0665,7.0,682.713235,0.0659,7.0,682.713235,0.1228,7.0,-0.21,0.68,-85.02
270,710.455882,0.0628,2.0,710.455882,0.0724,2.0,710.455882,0.0722,2.0,710.455882,0.1359,2.0,-15.20,-14.85,-116.19
271,29585.808824,0.0682,2.0,29585.808824,0.0706,2.0,29585.808824,0.0876,2.0,29585.808824,0.1642,2.0,-3.57,-28.46,-140.88
272,6280.156250,0.1106,4.0,6280.156250,0.0716,4.0,6280.156250,0.0710,4.0,6280.156250,0.1573,4.0,35.32,35.87,-42.12
273,12237.750000,0.0701,3.0,12237.750000,0.0768,3.0,12237.750000,0.0738,3.0,12237.750000,0.1509,3.0,-9.56,-5.23,-115.15
274,28094.132353,0.0657,3.0,28094.132353,0.0719,3.0,28094.132353,0.0724,3.0,28094.132353,0.1574,3.0,-9.44,-10.19,-139.46
275,20195.970588,0.0641,2.0,20195.970588,0.0743,2.0,20195.970588,0.0720,2.0,20195.970588,0.1664,2.0,-15.90,-12.38,-159.71
276,29227.525735,0.0759,2.0,29227.525735,0.0753,2.0,29227.525735,0.0701,2.0,29227.525735,0.1775,2.0,0.84,7.68,-133.83
277,4726.860294,0.0643,2.0,4726.860294,0.0699,2.0,4726.860294,0.0695,2.0,4726.860294,0.1413,2.0,-8.71,-8.11,-119.57
278,5020.040441,0.0702,2.0,5020.040441,0.0765,2.0,5020.040441,0.0781,2.0,5020.040441,0.1555,2.0,-8.96,-11.15,-121.41
279,10066.742647,0.0684,3.0,10066.742647,0.0785,3.0,10066.742647,0.0752,3.0,10066.742647,0.1433,3.0,-14.65,-9.85,-109.37
280,4474.066176,0.0641,3.0,4474.066176,0.0721,3.0,4474.066176,0.0739,3.0,4474.066176,0.1495,3.0,-12.47,-15.23,-133.25
281,30430.125000,0.0757,3.0,30430.125000,0.0772,3.0,30430.125000,0.0748,3.0,30430.125000,0.1520,3.0,-2.06,1.09,-100.87
282,41522.404412,0.0673,2.0,41522.404412,0.0779,2.0,41522.404412,0.0703,2.0,41522.404412,0.1922,2.0,-15.79,-4.55,-185.74
283,14004.113971,0.0742,2.0,14004.113971,0.0718,2.0,14004.113971,0.0752,2.0,14004.113971,0.1362,2.0,3.18,-1.29,-83.62
284,26391.272059,0.0706,3.0,26391.272059,0.0749,3.0,26391.272059,0.0907,3.0,26391.272059,0.1446,3.0,-6.14,-28.52,-104.94
285,5927.029412,0.0644,3.0,5927.029412,0.0944,3.0,5927.029412,0.0684,3.0,5927.029412,0.1548,3.0,-46.49,-6.12,-140.37
286,1769.382353,0.0614,5.0,1769.382353,0.0777,5.0,1769.382353,0.0707,5.0,1769.382353,0.1514,5.0,-26.48,-15.16,-146.52
287,23669.735294,0.0738,3.0,23669.735294,0.0729,3.0,23669.735294,0.0738,3.0,23669.735294,0.1366,3.0,1.11,-0.05,-85.13
288,5060.014706,0.0744,2.0,5060.014706,0.0721,2.0,5060.014706,0.0742,2.0,5060.014706,0.1410,2.0,3.19,0.27,-89.39
289,2541.908088,0.0711,3.0,2541.908088,0.0716,3.0,2541.908088,0.0724,3.0,2541.908088,0.1957,3.0,-0.66,-1.80,-175.15
290,2673.533088,0.0702,3.0,2673.533088,0.0714,3.0,2673.533088,0.0759,3.0,2673.533088,0.1443,3.0,-1.69,-8.06,-105.54
291,2067.764706,0.0708,3.0,2067.764706,0.0809,3.0,2067.764706,0.0726,3.0,2067.764706,0.1449,3.0,-14.37,-2.67,-104.80
292,1829.003676,0.0752,5.0,1829.003676,0.0697,5.0,1829.003676,0.0764,5.0,1829.003676,0.1520,5.0,7.28,-1.56,-102.14
293,1326.143382,0.0745,3.0,1326.143382,0.0777,3.0,1326.143382,0.0711,3.0,1326.143382,0.1544,3.0,-4.27,4.56,-107.15
294,2022.036765,0.0688,3.0,2022.036765,0.0769,3.0,2022.036765,0.0687,3.0,2022.036765,0.1587,3.0,-11.65,0.23,-130.49
295,8073.740809,0.0754,53.0,8073.740809,0.0756,53.0,8073.740809,0.0675,53.0,8073.740809,0.1647,53.0,-0.23,10.50,-118.41
296,3580.341912,0.0809,5.0,3580.341912,0.0789,5.0,3580.341912,0.0644,5.0,3580.341912,0.1485,5.0,2.49,20.36,-83.48
297,69267.897059,0.0687,2.0,69267.897059,0.0674,2.0,69267.897059,0.0683,2.0,69267.897059,0.1656,2.0,1.84,0.47,-141.11
298,23707.018382,0.0824,3.0,23707.018382,0.0838,3.0,23707.018382,0.0706,3.0,23707.018382,0.1785,3.0,-1.72,14.29,-116.67
299,24272.286765,0.0699,3.0,24272.286765,0.0766,3.0,24272.286765,0.0782,3.0,24272.286765,0.1737,3.0,-9.58,-11.81,-148.42
300,25666.099265,0.0659,2.0,25666.099265,0.0689,2.0,25666.099265,0.0743,2.0,25666.099265,0.1580,2.0,-4.47,-12.71,-139.67
301,1439.919118,0.0697,4.0,1439.919118,0.0718,4.0,1439.919118,0.0715,4.0,1439.919118,0.1795,4.0,-3.01,-2.58,-157.54
302,30534.838235,0.1024,6.0,30534.838235,0.0688,6.0,30534.838235,0.0741,6.0,30534.838235,0.1622,6.0,32.87,27.67,-58.37
303,1331.018382,0.0947,2.0,1331.018382,0.0806,2.0,1331.018382,0.0689,2.0,1331.018382,0.1492,2.0,14.88,27.21,-57.58
304,26724.113971,0.0681,2.0,26724.113971,0.0712,2.0,26724.113971,0.0779,2.0,26724.113971,0.1780,2.0,-4.53,-14.44,-161.41
305,37513.216912,0.0702,6.0,37513.216912,0.0657,6.0,37513.216912,0.0660,6.0,37513.216912,0.1524,6.0,6.40,6.00,-117.19
306,1327.338235,0.0682,2.0,1327.338235,0.0705,2.0,1327.338235,0.0724,2.0,1327.338235,0.1731,2.0,-3.35,-6.08,-153.78
307,1767.525735,0.0685,2.0,1767.525735,0.0715,2.0,1767.525735,0.0670,2.0,1767.525735,0.1487,2.0,-4.46,2.12,-117.17
308,2232.279412,0.0674,2.0,2232.279412,0.0748,2.0,2232.279412,0.0719,2.0,2232.279412,0.1678,2.0,-10.94,-6.54,-148.75
309,5203.588235,0.0785,3.0,5203.588235,0.0706,3.0,5203.588235,0.0765,3.0,5203.588235,0.1363,3.0,10.00,2.50,-73.66
310,15115.702206,0.0680,2.0,15115.702206,0.0697,2.0,15115.702206,0.0702,2.0,15115.702206,0.0728,2.0,-2.45,-3.19,-7.05
311,702.955882,0.0717,7.0,702.955882,0.0745,7.0,702.955882,0.0986,7.0,702.955882,0.0704,7.0,-3.95,-37.55,1.75
312,4104.474265,0.0669,3.0,4104.474265,0.0772,3.0,4104.474265,0.0724,3.0,4104.474265,0.0698,3.0,-15.30,-8.14,-4.23
313,3871.187500,0.0655,2.0,3871.187500,0.0748,2.0,3871.187500,0.0739,2.0,3871.187500,0.0640,2.0,-14.21,-12.77,2.27
314,27599.981618,0.0722,3.0,27599.981618,0.0758,3.0,27599.981618,0.0800,3.0,27599.981618,0.0653,3.0,-4.93,-10.78,9.66
315,7284.882353,0.0669,2.0,7284.882353,0.0855,2.0,7284.882353,0.0725,2.0,7284.882353,0.0665,2.0,-27.74,-8.41,0.62
316,14699.158088,0.0671,2.0,14699.158088,0.0700,2.0,14699.158088,0.0778,2.0,14699.158088,0.0612,2.0,-4.37,-15.97,8.76
317,46042.496324,0.0622,1.0,46042.496324,0.0709,1.0,46042.496324,0.0700,1.0,46042.496324,0.0601,1.0,-13.98,-12.59,3.39
318,10904.621324,0.0694,2.0,10904.621324,0.0787,2.0,10904.621324,0.0729,2.0,10904.621324,0.0689,2.0,-13.40,-5.07,0.73
319,7794.625000,0.0697,3.0,7794.625000,0.0819,3.0,7794.625000,0.0728,3.0,7794.625000,0.0649,3.0,-17.43,-4.50,6.96
320,8426.841912,0.0652,1.0,8426.841912,0.0775,1.0,8426.841912,0.0716,1.0,8426.841912,0.0646,1.0,-18.84,-9.75,0.92
321,22088.069853,0.0659,2.0,22088.069853,0.0722,2.0,22088.069853,0.0860,2.0,22088.069853,0.1037,2.0,-9.55,-30.61,-57.42
322,24142.055147,0.0760,3.0,24142.055147,0.0779,3.0,24142.055147,0.0732,3.0,24142.055147,0.0935,3.0,-2.56,3.61,-23.13
323,23380.992647,0.0677,2.0,23380.992647,0.0816,2.0,23380.992647,0.0884,2.0,23380.992647,0.0922,2.0,-20.61,-30.56,-36.25
324,27101.731618,0.0640,2.0,27101.731618,0.0729,2.0,27101.731618,0.0657,2.0,27101.731618,0.0848,2.0,-13.89,-2.67,-32.59
325,135529.724265,0.0651,2.0,135529.724265,0.0674,2.0,135529.724265,0.0698,2.0,135529.724265,0.0730,2.0,-3.66,-7.27,-12.27
326,9906.634191,0.0687,50.0,9906.634191,0.0740,50.0,9906.634191,0.0701,50.0,9906.634191,0.0787,50.0,-7.75,-1.99,-14.51
327,12616.106618,0.0673,4.0,12616.106618,0.0757,4.0,12616.106618,0.0725,4.0,12616.106618,0.0785,4.0,-12.55,-7.71,-16.64
328,20515.477941,0.0623,2.0,20515.477941,0.0715,2.0,20515.477941,0.0682,2.0,20515.477941,0.0731,2.0,-14.80,-9.44,-17.33
329,17582.525735,0.0632,2.0,17582.525735,0.0730,2.0,17582.525735,0.0709,2.0,17582.525735,0.0718,2.0,-15.52,-12.32,-13.67
330,9944.382353,0.0638,3.0,9944.382353,0.0705,3.0,9944.382353,0.0687,3.0,9944.382353,0.0725,3.0,-10.45,-7.71,-13.68
331,10574.547794,0.0635,3.0,10574.547794,0.0750,3.0,10574.547794,0.0731,3.0,10574.547794,0.0767,3.0,-18.12,-15.04,-20.79
332,26452.062500,0.0625,3.0,26452.062500,0.0707,3.0,26452.062500,0.0690,3.0,26452.062500,0.0710,3.0,-13.23,-10.52,-13.72
333,22869.444853,0.0657,2.0,22869.444853,0.0794,2.0,22869.444853,0.0699,2.0,22869.444853,0.0670,2.0,-20.95,-6.50,-1.97
334,18224.683824,0.0615,6.0,18224.683824,0.0734,6.0,18224.683824,0.0652,6.0,18224.683824,0.0678,6.0,-19.38,-6.05,-10.25
335,1457.595588,0.0697,27.0,1457.595588,0.0721,3.0,1457.595588,0.0720,3.0,1457.595588,0.0737,3.0,-3.48,-3.30,-5.81
336,6578.136029,0.0661,43.0,6578.136029,0.0739,43.0,6578.136029,0.0703,43.0,6578.136029,0.0742,37.0,-11.79,-6.30,-12.17
337,4559.266544,0.0662,6.0,4559.266544,0.0709,6.0,4559.266544,0.0844,6.0,4559.266544,0.0723,6.0,-7.00,-27.49,-9.16
338,33894.220588,0.0650,5.0,33894.220588,0.0682,5.0,33894.220588,0.0644,5.0,33894.220588,0.0660,5.0,-5.05,0.79,-1.66
339,8007.279412,0.0721,3.0,8007.279412,0.0759,3.0,8007.279412,0.0717,3.0,8007.279412,0.0693,2.0,-5.21,0.64,3.93
340,1570.919118,0.0705,2.0,1570.919118,0.0664,2.0,1570.919118,0.0690,2.0,1570.919118,0.0650,2.0,5.75,2.04,7.80
341,8245.849265,0.0632,2.0,8245.849265,0.0744,2.0,8245.849265,0.0714,2.0,8245.849265,0.0757,2.0,-17.71,-13.04,-19.71
342,25538.338235,0.0646,3.0,25538.338235,0.0687,3.0,25538.338235,0.0747,3.0,25538.338235,0.0720,3.0,-6.35,-15.70,-11.54
343,68984.775735,0.0721,71.0,68984.775735,0.0807,71.0,68984.775735,0.0797,71.0,68984.775735,0.0804,71.0,-12.04,-10.63,-11.62
344,1013.746324,0.0656,2.0,1013.746324,0.0693,2.0,1013.746324,0.0700,2.0,1013.746324,0.0732,2.0,-5.73,-6.78,-11.73
345,38143.536765,0.0700,6.0,38143.536765,0.0642,6.0,38143.536765,0.0667,6.0,38143.536765,0.0729,6.0,8.26,4.75,-4.10
346,6011.626838,0.0619,4.0,6011.626838,0.0769,4.0,6011.626838,0.0747,4.0,6011.626838,0.0751,29.0,-24.23,-20.71,-21.24
347,1170.077206,0.0706,6.0,1170.077206,0.0761,6.0,1170.077206,0.0759,6.0,1170.077206,0.0709,6.0,-7.87,-7.53,-0.51
348,1322.591912,0.0668,3.0,1322.591912,0.0710,3.0,1322.591912,0.0780,3.0,1322.591912,0.0734,3.0,-6.25,-16.81,-9.89
349,5964.227941,0.0681,3.0,5964.227941,0.0715,3.0,5964.227941,0.0712,3.0,5964.227941,0.0721,3.0,-5.02,-4.61,-5.84
350,15814.044118,0.0674,2.0,15814.044118,0.0724,2.0,15814.044118,0.0844,2.0,15814.044118,0.1262,2.0,-7.47,-25.20,-87.26
351,22562.812500,0.0682,2.0,22562.812500,0.0742,2.0,22562.812500,0.0744,2.0,22562.812500,0.0761,2.0,-8.94,-9.14,-11.71
352,24315.011029,0.0698,3.0,24315.011029,0.0684,3.0,24315.011029,0.0994,3.0,24315.011029,0.0720,2.0,1.99,-42.34,-3.17
353,6452.139706,0.0627,4.0,6452.139706,0.0680,4.0,6452.139706,0.0669,4.0,6452.139706,0.0675,4.0,-8.36,-6.64,-7.53
354,6936.602941,0.0635,2.0,6936.602941,0.0719,2.0,6936.602941,0.0700,2.0,6936.602941,0.0692,2.0,-13.29,-10.24,-9.01
355,6322.345588,0.0731,2.0,6322.345588,0.0704,2.0,6322.345588,0.0659,2.0,6322.345588,0.0726,2.0,3.62,9.86,0.67
356,10851.481618,0.0829,2.0,10851.481618,0.0725,2.0,10851.481618,0.0759,2.0,10851.481618,0.0678,2.0,12.47,8.40,18.16
357,9631.363971,0.0800,2.0,9631.363971,0.0944,2.0,9631.363971,0.0904,2.0,9631.363971,0.0766,2.0,-18.07,-13.06,4.19
358,49638.659007,0.0795,119.0,49638.659007,0.0789,119.0,49638.659007,0.1011,119.0,49638.659007,0.0756,119.0,0.73,-27.17,4.86
359,52108.753676,0.0733,2.0,52108.753676,0.0760,2.0,52108.753676,0.0713,2.0,52108.753676,0.0756,2.0,-3.76,2.69,-3.19
