tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
179,27019.125000,0.0201,2.0,27019.125000,0.0201,2.0,27019.125000,0.0232,2.0,27019.125000,0.0196,2.0,-0.06,-15.49,2.16
180,76165.441176,0.0197,29.0,76165.441176,0.0213,29.0,76165.441176,0.0202,29.0,76165.441176,0.0188,29.0,-7.89,-2.32,4.62
181,48607.588235,0.0196,35.0,48607.588235,0.0202,35.0,48607.588235,0.0222,35.0,48607.588235,0.0188,35.0,-3.05,-13.44,4.03
182,39249.110294,0.0237,37.0,39249.110294,0.0228,37.0,39249.110294,0.0208,37.0,39249.110294,0.0204,37.0,4.14,12.38,14.07
183,29541.988971,0.0191,6.0,29541.988971,0.0179,6.0,29541.988971,0.0198,6.0,29541.988971,0.0262,6.0,6.48,-3.19,-37.04
184,15057.224265,0.0205,24.0,15057.224265,0.0213,24.0,15057.224265,0.0203,24.0,15057.224265,0.0190,24.0,-3.75,0.89,7.59
185,9968.823529,0.0196,26.0,9968.823529,0.0187,26.0,9968.823529,0.0208,26.0,9968.823529,0.0209,26.0,4.92,-6.02,-6.18
186,6636.455882,0.0186,26.0,6636.455882,0.0199,26.0,6636.455882,0.0189,26.0,6636.455882,0.0205,26.0,-6.89,-1.37,-10.06
187,11356.227941,0.0197,27.0,11356.227941,0.0195,27.0,11356.227941,0.0195,27.0,11356.227941,0.0279,27.0,0.78,1.15,-41.56
188,22438.665441,0.0203,21.0,22438.665441,0.0192,21.0,22438.665441,0.0302,21.0,22438.665441,0.0204,21.0,4.98,-49.20,-0.74
189,72401.147059,0.0208,25.0,72401.147059,0.0191,25.0,72401.147059,0.0244,25.0,72401.147059,0.0187,25.0,8.32,-17.30,9.92
190,56137.488971,0.0203,30.0,56137.488971,0.0193,30.0,56137.488971,0.0196,30.0,56137.488971,0.0201,30.0,4.82,3.48,1.15
191,15014.974265,0.0194,6.0,15014.974265,0.0191,6.0,15014.974265,0.0189,6.0,15014.974265,0.0198,6.0,1.33,2.53,-2.31
192,131157.786765,0.0195,16.0,131157.786765,0.0194,16.0,131157.786765,0.0200,16.0,131157.786765,0.0204,16.0,0.43,-2.59,-4.77
193,4391.386029,0.0184,30.0,4391.386029,0.0182,30.0,4391.386029,0.0182,30.0,4391.386029,0.0210,30.0,1.11,0.75,-14.21
194,21844.948529,0.0186,39.0,21844.948529,0.0194,39.0,21844.948529,0.0202,39.0,21844.948529,0.0201,39.0,-4.41,-8.55,-8.10
195,4042.779412,0.0194,30.0,4042.779412,0.0203,30.0,4042.779412,0.0313,30.0,4042.779412,0.0205,30.0,-4.69,-61.92,-5.83
196,11731.389706,0.0187,25.0,11731.389706,0.0197,25.0,11731.389706,0.0180,25.0,11731.389706,0.0189,25.0,-5.73,3.41,-1.34
197,4189.992647,0.0191,19.0,4189.992647,0.0182,19.0,4189.992647,0.0175,19.0,4189.992647,0.0206,19.0,4.59,8.60,-7.79
198,21481.275735,0.0197,40.0,21481.275735,0.0204,40.0,21481.275735,0.0201,40.0,21481.275735,0.0212,40.0,-3.56,-1.87,-7.70
199,5521.926471,0.0186,31.0,5521.926471,0.0222,31.0,5521.926471,0.0193,31.0,5521.926471,0.0210,31.0,-19.21,-3.50,-12.86
200,2795.797794,0.0190,6.0,2795.797794,0.0196,6.0,2795.797794,0.0181,6.0,2795.797794,0.0198,6.0,-3.00,4.41,-4.53
201,3870.224265,0.0196,6.0,3870.224265,0.0198,6.0,3870.224265,0.0220,6.0,3870.224265,0.0199,6.0,-0.99,-12.19,-1.58
202,13356.485294,0.0202,2.0,13356.485294,0.0200,2.0,13356.485294,0.0204,2.0,13356.485294,0.0263,2.0,1.16,-1.17,-29.98
203,13057.011029,0.0197,32.0,13057.011029,0.0201,32.0,13057.011029,0.0205,32.0,13057.011029,0.0200,32.0,-1.68,-4.15,-1.42
204,12971.448529,0.0203,31.0,12971.448529,0.0207,31.0,12971.448529,0.0224,31.0,12971.448529,0.0198,31.0,-2.12,-10.50,2.62
205,28342.555147,0.0203,19.0,28342.555147,0.0199,19.0,28342.555147,0.0213,19.0,28342.555147,0.0203,19.0,1.96,-5.16,-0.01
206,14394.555147,0.0212,6.0,14394.555147,0.0205,6.0,14394.555147,0.0208,6.0,14394.555147,0.0215,6.0,3.36,2.21,-1.51
207,21549.268382,0.0193,46.0,21549.268382,0.0191,46.0,21549.268382,0.0205,46.0,21549.268382,0.0206,46.0,0.99,-6.25,-6.85
208,2622.198529,0.0188,26.0,2622.198529,0.0188,26.0,2622.198529,0.0202,26.0,2622.198529,0.0204,26.0,-0.32,-7.78,-8.89
209,11455.286765,0.0189,8.0,11455.286765,0.0189,8.0,11455.286765,0.0194,8.0,11455.286765,0.0190,8.0,-0.07,-2.57,-0.29
210,19529.875000,0.0176,20.0,19529.875000,0.0201,20.0,19529.875000,0.0200,20.0,19529.875000,0.0218,20.0,-14.15,-13.61,-23.73
211,31478.705882,0.0195,18.0,31478.705882,0.0197,18.0,31478.705882,0.0199,18.0,31478.705882,0.0207,18.0,-1.29,-2.05,-6.05
212,72512.966912,0.0184,22.0,72512.966912,0.0215,22.0,72512.966912,0.0195,22.0,72512.966912,0.0231,22.0,-16.83,-5.98,-25.22
213,37844.110294,0.0191,26.0,37844.110294,0.0189,26.0,37844.110294,0.0195,26.0,37844.110294,0.0189,26.0,0.87,-2.31,1.16
214,44185.205882,0.0191,40.0,44185.205882,0.0199,40.0,44185.205882,0.0204,40.0,44185.205882,0.0189,40.0,-4.12,-6.63,1.11
215,2025.448529,0.0187,6.0,2025.448529,0.0191,6.0,2025.448529,0.0205,6.0,2025.448529,0.0240,6.0,-2.52,-9.72,-28.39
216,13555.882353,0.0197,32.0,13555.882353,0.0188,32.0,13555.882353,0.0187,32.0,13555.882353,0.0198,32.0,4.20,4.77,-0.59
217,16741.783088,0.0199,31.0,16741.783088,0.0187,31.0,16741.783088,0.0201,31.0,16741.783088,0.0195,31.0,6.33,-0.63,2.42
218,29176.738971,0.0196,20.0,29176.738971,0.0196,20.0,29176.738971,0.0207,20.0,29176.738971,0.0222,20.0,0.14,-5.64,-13.13
219,15032.683824,0.0187,24.0,15032.683824,0.0182,24.0,15032.683824,0.0251,24.0,15032.683824,0.0195,24.0,2.61,-34.33,-4.47
220,1634.375000,0.0189,11.0,1634.375000,0.0201,11.0,1634.375000,0.0192,11.0,1634.375000,0.0191,11.0,-6.32,-1.38,-1.10
221,27574.220588,0.0206,20.0,27574.220588,0.0202,20.0,27574.220588,0.0208,20.0,27574.220588,0.0200,20.0,1.91,-0.99,3.00
222,3036.393382,0.0182,8.0,3036.393382,0.0200,8.0,3036.393382,0.0208,8.0,3036.393382,0.0222,8.0,-9.59,-14.07,-21.41
223,5536.209559,0.0190,7.0,5536.209559,0.0190,7.0,5536.209559,0.0185,7.0,5536.209559,0.0198,7.0,-0.19,2.60,-4.22
224,20425.352941,0.0193,20.0,20425.352941,0.0190,20.0,20425.352941,0.0209,20.0,20425.352941,0.0203,20.0,1.57,-8.33,-4.99
225,45975.007353,0.0198,24.0,45975.007353,0.0188,24.0,45975.007353,0.0200,24.0,45975.007353,0.0194,24.0,5.31,-0.70,2.30
226,34525.621324,0.0195,19.0,34525.621324,0.0188,19.0,34525.621324,0.0193,19.0,34525.621324,0.0207,19.0,3.90,1.48,-5.88
227,49430.783088,0.0199,25.0,49430.783088,0.0194,25.0,49430.783088,0.0203,25.0,49430.783088,0.0250,25.0,2.37,-2.18,-25.83
228,25948.194853,0.0196,6.0,25948.194853,0.0191,6.0,25948.194853,0.0200,6.0,25948.194853,0.0208,6.0,2.85,-1.98,-6.12
229,4949.025735,0.0191,32.0,4949.025735,0.0185,32.0,4949.025735,0.0204,32.0,4949.025735,0.0201,32.0,3.32,-6.45,-5.17
230,19846.580882,0.0213,2.0,19846.580882,0.0190,2.0,19846.580882,0.0216,2.0,19846.580882,0.0212,2.0,10.89,-1.23,0.66
231,9347.338235,0.0186,13.0,9347.338235,0.0181,13.0,9347.338235,0.0234,13.0,9347.338235,0.0221,13.0,2.72,-25.85,-18.49
232,76402.224265,0.0212,31.0,76402.224265,0.0193,31.0,76402.224265,0.0194,31.0,76402.224265,0.0220,31.0,9.03,8.56,-4.02
233,90241.415441,0.0197,4.0,90241.415441,0.0181,4.0,90241.415441,0.0228,4.0,90241.415441,0.0196,4.0,8.12,-15.23,0.60
234,16192.529412,0.0181,35.0,16192.529412,0.0200,35.0,16192.529412,0.0221,35.0,16192.529412,0.0233,35.0,-10.34,-21.99,-28.52
235,40897.908088,0.0201,6.0,40897.908088,0.0199,6.0,40897.908088,0.0221,6.0,40897.908088,0.0225,6.0,1.00,-9.99,-11.99
236,3102.731618,0.0188,29.0,3102.731618,0.0173,29.0,3102.731618,0.0207,29.0,3102.731618,0.0198,29.0,8.21,-10.09,-5.50
237,884.834559,0.0178,51.0,884.834559,0.0184,51.0,884.834559,0.0209,51.0,884.834559,0.0209,51.0,-3.14,-17.16,-16.93
238,120548.794118,0.0190,4.0,120548.794118,0.0202,4.0,120548.794118,0.0254,4.0,120548.794118,0.0247,4.0,-6.74,-33.82,-30.48
239,3947.084559,0.0187,45.0,3947.084559,0.0188,45.0,3947.084559,0.0191,45.0,3947.084559,0.0206,45.0,-0.82,-2.17,-10.44
240,2603.312500,0.0200,30.0,2603.312500,0.0207,30.0,2603.312500,0.0202,30.0,2603.312500,0.0220,30.0,-3.54,-1.05,-9.99
241,29002.058824,0.0202,20.0,29002.058824,0.0223,20.0,29002.058824,0.0195,20.0,29002.058824,0.0222,20.0,-10.31,3.55,-10.15
242,7533.500000,0.0202,24.0,7533.500000,0.0201,24.0,7533.500000,0.0207,24.0,7533.500000,0.0204,24.0,0.47,-2.59,-1.06
243,14512.522059,0.0191,11.0,14512.522059,0.0197,11.0,14512.522059,0.0197,11.0,14512.522059,0.0207,11.0,-3.12,-3.25,-8.51
244,4014.161765,0.0192,18.0,4014.161765,0.0207,18.0,4014.161765,0.0214,18.0,4014.161765,0.0205,18.0,-8.01,-11.49,-6.62
245,4253.562500,0.0200,19.0,4253.562500,0.0189,19.0,4253.562500,0.0192,19.0,4253.562500,0.0205,19.0,5.26,3.96,-2.55
246,30680.639706,0.0175,18.0,30680.639706,0.0184,18.0,30680.639706,0.0191,18.0,30680.639706,0.0217,18.0,-5.03,-9.19,-23.99
247,114213.367647,0.0196,21.0,114213.367647,0.0188,21.0,114213.367647,0.0205,21.0,114213.367647,0.0224,21.0,4.12,-4.57,-13.84
248,1523.731618,0.0189,5.0,1523.731618,0.0197,5.0,1523.731618,0.0207,5.0,1523.731618,0.0216,5.0,-4.26,-9.65,-14.25
249,2476.360294,0.0187,13.0,2476.360294,0.0204,13.0,2476.360294,0.0242,13.0,2476.360294,0.0246,13.0,-9.43,-29.61,-31.67
250,28851.801471,0.0181,23.0,28851.801471,0.0229,23.0,28851.801471,0.0223,23.0,28851.801471,0.0215,23.0,-26.66,-23.18,-18.67
251,133517.654412,0.0188,5.0,133517.654412,0.0208,5.0,133517.654412,0.0206,5.0,133517.654412,0.0213,5.0,-10.62,-9.48,-13.25
252,3657.246324,0.0190,18.0,3657.246324,0.0202,18.0,3657.246324,0.0203,18.0,3657.246324,0.0228,18.0,-6.16,-7.17,-20.06
253,3027.856618,0.0188,18.0,3027.856618,0.0199,18.0,3027.856618,0.0187,18.0,3027.856618,0.0195,18.0,-5.50,0.71,-3.74
254,1959.136029,0.0196,18.0,1959.136029,0.0194,18.0,1959.136029,0.0216,18.0,1959.136029,0.0206,18.0,0.96,-10.51,-5.31
255,20320.790441,0.0190,15.0,20320.790441,0.0196,15.0,20320.790441,0.0218,15.0,20320.790441,0.0197,15.0,-3.19,-14.73,-3.92
256,4267.636029,0.0192,15.0,4267.636029,0.0199,15.0,4267.636029,0.0202,15.0,4267.636029,0.0195,15.0,-3.91,-5.31,-1.62
257,25381.352941,0.0186,15.0,25381.352941,0.0212,15.0,25381.352941,0.0205,15.0,25381.352941,0.0205,15.0,-13.78,-9.90,-10.12
258,26172.393382,0.0220,6.0,26172.393382,0.0204,6.0,26172.393382,0.0202,6.0,26172.393382,0.0218,6.0,7.22,8.42,1.16
259,11523.360294,0.0188,17.0,11523.360294,0.0191,17.0,11523.360294,0.0199,17.0,11523.360294,0.0205,17.0,-1.45,-5.60,-8.96
260,2884.988971,0.0186,43.0,2884.988971,0.0196,43.0,2884.988971,0.0202,43.0,2884.988971,0.0190,43.0,-5.23,-8.37,-2.00
261,10164.904412,0.0179,6.0,10164.904412,0.0187,6.0,10164.904412,0.0211,6.0,10164.904412,0.0211,6.0,-4.59,-17.99,-18.24
262,4471.735294,0.0189,29.0,4471.735294,0.0203,29.0,4471.735294,0.0205,29.0,4471.735294,0.0223,29.0,-7.65,-8.54,-18.50
263,12826.327206,0.0198,19.0,12826.327206,0.0190,19.0,12826.327206,0.0203,19.0,12826.327206,0.0201,19.0,4.00,-2.35,-1.35
264,119286.709559,0.0273,23.0,119286.709559,0.0207,23.0,119286.709559,0.0221,23.0,119286.709559,0.0223,23.0,24.27,19.08,18.53
265,4281.341912,0.0189,8.0,4281.341912,0.0186,8.0,4281.341912,0.0210,8.0,4281.341912,0.0219,8.0,1.58,-11.34,-16.04
266,19592.198529,0.0208,38.0,19592.198529,0.0238,38.0,19592.198529,0.0229,38.0,19592.198529,0.0224,38.0,-14.01,-10.00,-7.53
267,25385.573529,0.0202,41.0,25385.573529,0.0190,41.0,25385.573529,0.0209,41.0,25385.573529,0.0229,41.0,5.66,-3.53,-13.41
268,4713.253676,0.0207,40.0,4713.253676,0.0192,40.0,4713.253676,0.0229,40.0,4713.253676,0.0213,40.0,7.33,-10.47,-2.85
269,934.290441,0.0193,27.0,934.290441,0.0188,27.0,934.290441,0.0224,27.0,934.290441,0.0196,27.0,2.59,-16.06,-1.17
270,714.080882,0.0192,25.0,714.080882,0.0190,25.0,714.080882,0.0222,25.0,714.080882,0.0203,25.0,1.38,-15.38,-5.57
271,29646.279412,0.0198,38.0,29646.279412,0.0219,38.0,29646.279412,0.0212,38.0,29646.279412,0.0211,38.0,-10.76,-7.18,-6.73
272,12379.099265,0.0179,21.0,12379.099265,0.0183,21.0,12379.099265,0.0206,21.0,12379.099265,0.0206,21.0,-2.32,-14.92,-15.05
273,12853.775735,0.0189,19.0,12853.775735,0.0193,19.0,12853.775735,0.0203,19.0,12853.775735,0.0213,19.0,-2.23,-7.81,-12.89
274,28139.904412,0.0198,16.0,28139.904412,0.0193,16.0,28139.904412,0.0240,16.0,28139.904412,0.0211,16.0,2.53,-20.96,-6.35
275,20195.970588,0.0187,5.0,20195.970588,0.0184,5.0,20195.970588,0.0201,5.0,20195.970588,0.0209,5.0,1.66,-7.20,-11.51
276,29227.525735,0.0191,2.0,29227.525735,0.0209,2.0,29227.525735,0.0196,2.0,29227.525735,0.0220,2.0,-9.38,-2.75,-15.21
277,5344.323529,0.0188,15.0,5344.323529,0.0193,15.0,5344.323529,0.0212,15.0,5344.323529,0.0206,15.0,-2.66,-12.92,-9.55
278,5020.040441,0.0181,6.0,5020.040441,0.0195,6.0,5020.040441,0.0197,6.0,5020.040441,0.0209,6.0,-7.30,-8.75,-14.98
279,11265.481618,0.0186,42.0,11265.481618,0.0201,42.0,11265.481618,0.0212,42.0,11265.481618,0.0211,42.0,-7.88,-14.07,-13.24
280,4474.066176,0.0175,8.0,4474.066176,0.0188,8.0,4474.066176,0.0198,8.0,4474.066176,0.0200,8.0,-7.60,-13.02,-14.46
281,30487.904412,0.0175,16.0,30487.904412,0.0207,16.0,30487.904412,0.0188,16.0,30487.904412,0.0210,16.0,-18.02,-7.26,-19.95
282,44886.772059,0.0191,25.0,44886.772059,0.0209,25.0,44886.772059,0.0201,25.0,44886.772059,0.0260,25.0,-9.62,-5.54,-36.29
283,15955.341912,0.0196,36.0,15955.341912,0.0189,36.0,15955.341912,0.0198,36.0,15955.341912,0.0211,36.0,3.97,-0.82,-7.38
284,26770.345588,0.0177,18.0,26770.345588,0.0205,18.0,26770.345588,0.0189,18.0,26770.345588,0.0233,18.0,-15.71,-6.95,-31.67
285,6778.183824,0.0214,35.0,6778.183824,0.0207,35.0,6778.183824,0.0196,35.0,6778.183824,0.0198,35.0,3.39,8.48,7.29
286,2791.963235,0.0193,30.0,2791.963235,0.0213,30.0,2791.963235,0.0200,30.0,2791.963235,0.0217,30.0,-10.27,-3.51,-12.19
287,24108.172794,0.0188,20.0,24108.172794,0.0213,20.0,24108.172794,0.0202,20.0,24108.172794,0.0202,20.0,-13.38,-7.89,-7.56
288,5146.360294,0.0188,33.0,5146.360294,0.0191,33.0,5146.360294,0.0202,33.0,5146.360294,0.0213,33.0,-1.58,-7.72,-13.64
289,3550.400735,0.0176,17.0,3550.400735,0.0198,17.0,3550.400735,0.0208,17.0,3550.400735,0.0211,17.0,-12.95,-18.65,-20.39
290,2897.235294,0.0198,29.0,2897.235294,0.0199,29.0,2897.235294,0.0191,29.0,2897.235294,0.0200,29.0,-0.71,3.56,-0.86
291,2213.709559,0.0172,28.0,2213.709559,0.0183,28.0,2213.709559,0.0194,28.0,2213.709559,0.0229,28.0,-6.10,-12.77,-33.18
292,2050.845588,0.0199,32.0,2050.845588,0.0212,32.0,2050.845588,0.0183,32.0,2050.845588,0.0213,32.0,-6.82,8.04,-7.01
293,1326.143382,0.0191,8.0,1326.143382,0.0209,8.0,1326.143382,0.0195,8.0,1326.143382,0.0194,8.0,-9.54,-2.23,-1.93
294,2022.875000,0.0192,5.0,2022.875000,0.0205,5.0,2022.875000,0.0190,5.0,2022.875000,0.0206,5.0,-6.40,0.93,-6.96
295,14702.900735,0.0204,25.0,14702.900735,0.0212,25.0,14702.900735,0.0186,25.0,14702.900735,0.0191,25.0,-4.02,8.71,6.25
296,4270.933824,0.0190,37.0,4270.933824,0.0205,37.0,4270.933824,0.0190,37.0,4270.933824,0.0243,37.0,-7.98,-0.18,-27.65
297,69846.290441,0.0187,35.0,69846.290441,0.0212,35.0,69846.290441,0.0202,35.0,69846.290441,0.0217,35.0,-13.87,-8.34,-16.29
298,23881.389706,0.0190,20.0,23881.389706,0.0194,20.0,23881.389706,0.0209,20.0,23881.389706,0.0214,20.0,-2.39,-10.03,-13.07
299,24661.658088,0.0188,18.0,24661.658088,0.0203,18.0,24661.658088,0.0221,18.0,24661.658088,0.0220,18.0,-8.09,-17.22,-17.08
300,25666.099265,0.0204,2.0,25666.099265,0.0252,2.0,25666.099265,0.0205,2.0,25666.099265,0.0225,2.0,-23.90,-0.79,-10.40
301,2084.169118,0.0188,39.0,2084.169118,0.0198,39.0,2084.169118,0.0192,39.0,2084.169118,0.0212,39.0,-5.15,-2.25,-12.87
302,30534.838235,0.0204,6.0,30534.838235,0.0189,6.0,30534.838235,0.0186,6.0,30534.838235,0.0227,6.0,7.39,8.83,-11.13
303,1608.084559,0.0194,10.0,1608.084559,0.0199,10.0,1608.084559,0.0198,10.0,1608.084559,0.0223,10.0,-2.44,-1.98,-14.90
304,26724.113971,0.0191,5.0,26724.113971,0.0209,5.0,26724.113971,0.0205,5.0,26724.113971,0.0230,5.0,-9.35,-7.26,-20.28
305,37513.216912,0.0197,6.0,37513.216912,0.0196,6.0,37513.216912,0.0184,6.0,37513.216912,0.0216,6.0,0.39,6.68,-9.44
306,1596.908088,0.0204,9.0,1596.908088,0.0281,9.0,1596.908088,0.0189,9.0,1596.908088,0.0217,9.0,-37.85,7.28,-6.35
307,1969.378676,0.0186,28.0,1969.378676,0.0191,28.0,1969.378676,0.0206,28.0,1969.378676,0.0214,28.0,-2.51,-10.69,-15.30
308,3385.661765,0.0203,29.0,3385.661765,0.0251,29.0,3385.661765,0.0223,29.0,3385.661765,0.0224,29.0,-23.44,-9.78,-10.55
309,5332.919118,0.0203,32.0,5332.919118,0.0206,32.0,5332.919118,0.0191,32.0,5332.919118,0.0192,32.0,-1.47,5.67,5.16
310,15480.694853,0.0206,24.0,15480.694853,0.0254,24.0,15480.694853,0.0189,24.0,15480.694853,0.0210,24.0,-23.56,7.90,-2.06
311,919.698529,0.0204,36.0,919.698529,0.0262,36.0,919.698529,0.0204,36.0,919.698529,0.0236,36.0,-28.35,0.09,-15.69
312,4104.474265,0.0181,6.0,4104.474265,0.0210,6.0,4104.474265,0.0208,6.0,4104.474265,0.0202,6.0,-16.15,-14.88,-11.25
313,4153.455882,0.0191,7.0,4153.455882,0.0185,7.0,4153.455882,0.0206,7.0,4153.455882,0.0194,7.0,2.89,-7.70,-1.85
314,27719.069853,0.0197,20.0,27719.069853,0.0286,20.0,27719.069853,0.0189,20.0,27719.069853,0.0222,20.0,-45.19,4.13,-12.86
315,7921.830882,0.0188,44.0,7921.830882,0.0281,44.0,7921.830882,0.0194,44.0,7921.830882,0.0207,44.0,-49.42,-2.77,-10.04
316,14699.158088,0.0189,2.0,14699.158088,0.0248,2.0,14699.158088,0.0252,2.0,14699.158088,0.0269,2.0,-30.95,-33.09,-42.38
317,46324.117647,0.0183,26.0,46324.117647,0.0200,26.0,46324.117647,0.0207,26.0,46324.117647,0.0221,26.0,-9.32,-13.18,-21.25
318,10904.621324,0.0204,7.0,10904.621324,0.0292,7.0,10904.621324,0.0206,7.0,10904.621324,0.0209,7.0,-42.97,-0.93,-2.39
319,7794.625000,0.0186,7.0,7794.625000,0.0199,7.0,7794.625000,0.0200,7.0,7794.625000,0.0210,7.0,-7.41,-7.84,-12.86
320,9317.330882,0.0192,33.0,9317.330882,0.0232,33.0,9317.330882,0.0188,33.0,9317.330882,0.0213,33.0,-20.77,1.86,-10.99
321,22088.069853,0.0183,7.0,22088.069853,0.0201,7.0,22088.069853,0.0201,7.0,22088.069853,0.0204,7.0,-10.06,-10.35,-11.78
322,24228.294118,0.0190,19.0,24228.294118,0.0203,19.0,24228.294118,0.0189,19.0,24228.294118,0.0216,19.0,-6.66,0.40,-13.36
323,23380.992647,0.0186,8.0,23380.992647,0.0197,8.0,23380.992647,0.0182,8.0,23380.992647,0.0208,8.0,-6.07,2.18,-11.67
324,27101.731618,0.0190,2.0,27101.731618,0.0220,2.0,27101.731618,0.0205,2.0,27101.731618,0.0242,2.0,-15.72,-7.66,-27.30
325,135789.014706,0.0199,21.0,135789.014706,0.0192,21.0,135789.014706,0.0192,21.0,135789.014706,0.0226,21.0,3.43,3.47,-13.88
326,18965.992647,0.0188,29.0,18965.992647,0.0191,29.0,18965.992647,0.0215,29.0,18965.992647,0.0211,29.0,-1.80,-14.31,-12.04
327,12616.106618,0.0190,7.0,12616.106618,0.0206,7.0,12616.106618,0.0197,7.0,12616.106618,0.0289,7.0,-8.51,-3.51,-52.27
328,20515.477941,0.0189,2.0,20515.477941,0.0203,2.0,20515.477941,0.0215,2.0,20515.477941,0.0259,2.0,-7.36,-13.56,-36.92
329,17582.525735,0.0194,2.0,17582.525735,0.0256,2.0,17582.525735,0.0180,2.0,17582.525735,0.0287,2.0,-31.82,7.08,-47.87
330,9944.382353,0.0173,7.0,9944.382353,0.0248,7.0,9944.382353,0.0198,7.0,9944.382353,0.0219,7.0,-43.66,-14.38,-26.55
331,10574.547794,0.0186,7.0,10574.547794,0.0244,7.0,10574.547794,0.0200,7.0,10574.547794,0.0207,7.0,-31.10,-7.32,-11.13
332,26530.209559,0.0190,15.0,26530.209559,0.0178,15.0,26530.209559,0.0193,15.0,26530.209559,0.0213,15.0,6.54,-1.30,-11.80
333,22869.444853,0.0205,2.0,22869.444853,0.0199,2.0,22869.444853,0.0194,2.0,22869.444853,0.0212,2.0,2.72,5.25,-3.39
334,18224.683824,0.0188,6.0,18224.683824,0.0262,6.0,18224.683824,0.0194,6.0,18224.683824,0.0204,6.0,-39.22,-3.26,-8.37
335,2278.845588,0.0190,37.0,2278.845588,0.0197,37.0,2278.845588,0.0185,37.0,2278.845588,0.0193,37.0,-4.04,2.64,-1.81
336,12462.698529,0.0190,28.0,12462.698529,0.0191,28.0,12462.698529,0.0218,28.0,12462.698529,0.0210,28.0,-0.42,-14.86,-10.64
337,8589.238971,0.0196,22.0,8589.238971,0.0186,22.0,8589.238971,0.0193,22.0,8589.238971,0.0204,22.0,5.51,1.97,-4.05
338,33894.220588,0.0188,5.0,33894.220588,0.0183,5.0,33894.220588,0.0191,5.0,33894.220588,0.0224,5.0,2.76,-1.31,-18.71
339,8007.279412,0.0210,7.0,8007.279412,0.0194,7.0,8007.279412,0.0254,7.0,8007.279412,0.0231,7.0,7.56,-21.00,-10.37
340,1570.919118,0.0182,5.0,1570.919118,0.0204,5.0,1570.919118,0.0199,5.0,1570.919118,0.0203,5.0,-12.47,-9.22,-11.54
341,8390.959559,0.0191,6.0,8390.959559,0.0216,6.0,8390.959559,0.0209,6.0,8390.959559,0.0268,6.0,-12.66,-9.13,-39.91
342,25594.224265,0.0189,16.0,25594.224265,0.0202,16.0,25594.224265,0.0198,16.0,25594.224265,0.0203,16.0,-6.78,-4.89,-7.39
343,69894.544118,0.0219,60.0,69894.544118,0.0202,60.0,69894.544118,0.0221,60.0,69894.544118,0.0273,60.0,7.94,-0.94,-24.60
344,1013.746324,0.0191,5.0,1013.746324,0.0211,5.0,1013.746324,0.0199,5.0,1013.746324,0.0199,5.0,-10.40,-3.94,-4.24
345,38143.536765,0.0186,6.0,38143.536765,0.0191,6.0,38143.536765,0.0191,6.0,38143.536765,0.0202,6.0,-3.13,-2.99,-8.94
346,11795.205882,0.0192,19.0,11795.205882,0.0203,19.0,11795.205882,0.0213,19.0,11795.205882,0.0240,19.0,-5.68,-11.04,-24.77
347,2000.477941,0.0191,34.0,2000.477941,0.0184,34.0,2000.477941,0.0190,34.0,2000.477941,0.0228,34.0,4.00,0.62,-19.14
348,2190.227941,0.0187,28.0,2190.227941,0.0195,28.0,2190.227941,0.0190,28.0,2190.227941,0.0210,28.0,-4.73,-1.54,-12.47
349,5983.849265,0.0184,15.0,5983.849265,0.0194,15.0,5983.849265,0.0191,15.0,5983.849265,0.0193,15.0,-5.29,-3.59,-4.66
350,15814.044118,0.0194,2.0,15814.044118,0.0199,2.0,15814.044118,0.0201,2.0,15814.044118,0.0192,2.0,-2.80,-3.90,0.80
351,22562.812500,0.0197,7.0,22562.812500,0.0206,7.0,22562.812500,0.0199,7.0,22562.812500,0.0195,7.0,-4.89,-1.34,0.78
352,24684.933824,0.0232,27.0,24684.933824,0.0200,27.0,24684.933824,0.0194,27.0,24684.933824,0.0203,27.0,13.45,16.14,12.51
353,6452.139706,0.0178,7.0,6452.139706,0.0251,7.0,6452.139706,0.0182,7.0,6452.139706,0.0194,7.0,-40.67,-2.01,-8.90
354,7101.849265,0.0215,32.0,7101.849265,0.0189,32.0,7101.849265,0.0190,32.0,7101.849265,0.0205,32.0,12.16,11.41,4.47
355,6447.882353,0.0191,32.0,6447.882353,0.0214,32.0,6447.882353,0.0190,32.0,6447.882353,0.0204,32.0,-11.84,0.39,-6.86
356,10851.481618,0.0201,2.0,10851.481618,0.0211,2.0,10851.481618,0.0186,2.0,10851.481618,0.0208,2.0,-5.24,7.46,-3.76
357,9631.363971,0.0192,7.0,9631.363971,0.0190,7.0,9631.363971,0.0216,7.0,9631.363971,0.0191,7.0,1.01,-12.33,0.35
358,50326.830882,0.0208,61.0,50326.830882,0.0255,61.0,50326.830882,0.0210,61.0,50326.830882,0.0218,61.0,-22.90,-1.11,-5.21
359,52108.753676,0.0186,7.0,52108.753676,0.0190,7.0,52108.753676,0.0230,7.0,52108.753676,0.0203,7.0,-1.99,-23.74,-8.98
