tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
179,27019.125000,0.0798,2.0,27019.125000,0.0872,2.0,27019.125000,0.1033,2.0,27019.125000,0.0872,2.0,-9.26,-29.45,-9.27
180,49895.040441,0.0765,3.0,49895.040441,0.0854,3.0,49895.040441,0.0856,3.0,49895.040441,0.0869,3.0,-11.61,-11.87,-13.57
181,48299.691176,0.0825,3.0,48299.691176,0.0810,3.0,48299.691176,0.1017,3.0,48299.691176,0.0910,3.0,1.78,-23.35,-10.31
182,38558.463235,0.0952,2.0,38558.463235,0.0890,2.0,38558.463235,0.0865,2.0,38558.463235,0.0934,2.0,6.58,9.19,1.89
183,29541.988971,0.0747,6.0,29541.988971,0.0788,6.0,29541.988971,0.1148,6.0,29541.988971,0.0804,6.0,-5.52,-53.66,-7.63
184,14749.371324,0.0778,3.0,14749.371324,0.0932,3.0,14749.371324,0.0863,3.0,14749.371324,0.0941,3.0,-19.82,-11.00,-21.01
185,9290.088235,0.0835,3.0,9290.088235,0.0860,3.0,9290.088235,0.1205,3.0,9290.088235,0.0886,3.0,-2.95,-44.26,-6.14
186,6234.227941,0.0797,3.0,6234.227941,0.0850,3.0,6234.227941,0.0973,3.0,6234.227941,0.0874,3.0,-6.55,-22.07,-9.57
187,11323.838235,0.0888,3.0,11323.838235,0.0896,3.0,11323.838235,0.0860,3.0,11323.838235,0.0883,3.0,-0.89,3.19,0.57
188,21288.419118,0.0813,3.0,21288.419118,0.0922,3.0,21288.419118,0.0935,3.0,21288.419118,0.0855,3.0,-13.43,-15.01,-5.16
189,72111.731618,0.0884,2.0,72111.731618,0.0875,2.0,72111.731618,0.0869,2.0,72111.731618,0.0902,2.0,1.01,1.76,-2.06
190,55334.816176,0.0935,3.0,55334.816176,0.0918,3.0,55334.816176,0.1095,3.0,55334.816176,0.0993,3.0,1.83,-17.14,-6.24
191,15014.974265,0.0809,2.0,15014.974265,0.0930,2.0,15014.974265,0.0906,2.0,15014.974265,0.0851,2.0,-14.94,-11.91,-5.23
192,90626.544118,0.0806,5.0,90626.544118,0.0852,5.0,90626.544118,0.0827,5.0,90626.544118,0.0851,5.0,-5.63,-2.54,-5.52
193,3208.937500,0.0814,7.0,3208.937500,0.0864,7.0,3208.937500,0.0900,7.0,3208.937500,0.0872,7.0,-6.09,-10.48,-7.03
194,21453.613971,0.0801,3.0,21453.613971,0.0845,3.0,21453.613971,0.0835,3.0,21453.613971,0.0928,3.0,-5.61,-4.30,-15.95
195,3592.397059,0.0804,5.0,3592.397059,0.0869,5.0,3592.397059,0.0919,5.0,3592.397059,0.0859,5.0,-8.05,-14.27,-6.84
196,7415.347426,0.0777,3.0,7415.347426,0.0881,3.0,7415.347426,0.0881,3.0,7415.347426,0.0844,3.0,-13.32,-13.37,-8.58
197,3917.415441,0.0818,3.0,3917.415441,0.0963,3.0,3917.415441,0.0940,3.0,3917.415441,0.0935,3.0,-17.67,-14.83,-14.23
198,20240.378676,0.0812,2.0,20240.378676,0.0888,2.0,20240.378676,0.0943,2.0,20240.378676,0.0940,2.0,-9.29,-16.16,-15.76
199,4857.540441,0.0777,5.0,4857.540441,0.0881,5.0,4857.540441,0.0891,5.0,4857.540441,0.0953,5.0,-13.32,-14.58,-22.64
200,2795.797794,0.0819,2.0,2795.797794,0.0892,2.0,2795.797794,0.0959,2.0,2795.797794,0.1129,2.0,-9.00,-17.09,-37.86
201,3870.224265,0.0814,2.0,3870.224265,0.0902,2.0,3870.224265,0.0906,2.0,3870.224265,0.0904,2.0,-10.79,-11.34,-11.07
202,13356.485294,0.0805,2.0,13356.485294,0.0876,2.0,13356.485294,0.0875,2.0,13356.485294,0.0884,2.0,-8.76,-8.67,-9.75
203,12304.272059,0.0791,4.0,12304.272059,0.0878,4.0,12304.272059,0.0896,4.0,12304.272059,0.0884,4.0,-11.02,-13.24,-11.76
204,12442.834559,0.0795,2.0,12442.834559,0.0902,2.0,12442.834559,0.0836,2.0,12442.834559,0.0993,2.0,-13.53,-5.21,-24.99
205,28310.312500,0.0861,3.0,28310.312500,0.0922,3.0,28310.312500,0.1021,3.0,28310.312500,0.0887,3.0,-7.07,-18.64,-3.04
206,14394.555147,0.0835,2.0,14394.555147,0.1207,2.0,14394.555147,0.1025,2.0,14394.555147,0.1033,2.0,-44.54,-22.76,-23.60
207,20662.386029,0.0791,2.0,20662.386029,0.0863,2.0,20662.386029,0.0847,2.0,20662.386029,0.0881,2.0,-9.14,-7.07,-11.34
208,2468.577206,0.0767,2.0,2468.577206,0.0872,2.0,2468.577206,0.0916,2.0,2468.577206,0.0852,2.0,-13.74,-19.49,-11.12
209,11455.286765,0.0819,2.0,11455.286765,0.0883,2.0,11455.286765,0.0919,2.0,11455.286765,0.0940,3.0,-7.80,-12.21,-14.86
210,18783.819853,0.0823,3.0,18783.819853,0.1037,3.0,18783.819853,0.0885,3.0,18783.819853,0.0944,3.0,-26.02,-7.49,-14.72
211,31339.775735,0.0831,3.0,31339.775735,0.0875,3.0,31339.775735,0.0942,3.0,31339.775735,0.0910,3.0,-5.36,-13.39,-9.49
212,71091.150735,0.0770,1.0,71091.150735,0.0926,1.0,71091.150735,0.0884,1.0,71091.150735,0.0844,1.0,-20.26,-14.81,-9.60
213,37818.073529,0.0771,2.0,37818.073529,0.0845,2.0,37818.073529,0.1096,2.0,37818.073529,0.0897,1.0,-9.66,-42.21,-16.39
214,43701.194853,0.0764,2.0,43701.194853,0.0844,2.0,43701.194853,0.0851,2.0,43701.194853,0.1110,2.0,-10.38,-11.39,-45.26
215,2025.448529,0.0881,2.0,2025.448529,0.0992,2.0,2025.448529,0.0829,2.0,2025.448529,0.0860,2.0,-12.70,5.90,2.33
216,13465.283088,0.0855,3.0,13465.283088,0.0907,3.0,13465.283088,0.0952,3.0,13465.283088,0.0893,3.0,-6.08,-11.41,-4.47
217,16681.540441,0.0791,3.0,16681.540441,0.0878,3.0,16681.540441,0.1024,3.0,16681.540441,0.0904,3.0,-10.96,-29.43,-14.28
218,28403.867647,0.0781,3.0,28403.867647,0.0952,3.0,28403.867647,0.0882,3.0,28403.867647,0.0921,3.0,-21.87,-12.83,-17.83
219,14704.040441,0.0818,3.0,14704.040441,0.0851,3.0,14704.040441,0.0897,3.0,14704.040441,0.0976,3.0,-4.03,-9.73,-19.31
220,1507.556985,0.0806,4.0,1507.556985,0.0867,4.0,1507.556985,0.0879,4.0,1507.556985,0.1151,4.0,-7.46,-9.06,-42.78
221,26029.452206,0.0851,3.0,26029.452206,0.0971,3.0,26029.452206,0.0882,3.0,26029.452206,0.0882,3.0,-14.09,-3.67,-3.61
222,3036.393382,0.0832,2.0,3036.393382,0.0862,2.0,3036.393382,0.0885,2.0,3036.393382,0.0918,2.0,-3.60,-6.35,-10.29
223,5536.209559,0.0810,4.0,5536.209559,0.0870,4.0,5536.209559,0.0958,4.0,5536.209559,0.0856,4.0,-7.31,-18.21,-5.64
224,19593.893382,0.0841,3.0,19593.893382,0.0838,3.0,19593.893382,0.0896,3.0,19593.893382,0.0883,3.0,0.36,-6.49,-5.04
225,44734.852941,0.0779,2.0,44734.852941,0.0810,2.0,44734.852941,0.0870,2.0,44734.852941,0.0821,2.0,-4.05,-11.75,-5.43
226,33686.305147,0.0831,3.0,33686.305147,0.0878,3.0,33686.305147,0.0981,3.0,33686.305147,0.0908,3.0,-5.69,-18.08,-9.26
227,48632.988971,0.0852,2.0,48632.988971,0.0929,2.0,48632.988971,0.0850,2.0,48632.988971,0.0843,2.0,-9.08,0.13,0.96
228,25948.194853,0.0821,2.0,25948.194853,0.0941,2.0,25948.194853,0.0887,2.0,25948.194853,0.0896,2.0,-14.72,-8.09,-9.23
229,4868.158088,0.0804,3.0,4868.158088,0.0877,3.0,4868.158088,0.0893,3.0,4868.158088,0.0900,19.0,-9.11,-11.15,-11.92
230,19846.580882,0.0763,2.0,19846.580882,0.0840,2.0,19846.580882,0.0912,2.0,19846.580882,0.0814,2.0,-10.14,-19.47,-6.74
231,8467.371324,0.0844,2.0,8467.371324,0.0873,2.0,8467.371324,0.1062,2.0,8467.371324,0.0892,32.0,-3.46,-25.84,-5.70
232,74378.117647,0.0844,3.0,74378.117647,0.0969,3.0,74378.117647,0.0859,3.0,74378.117647,0.0910,3.0,-14.85,-1.78,-7.84
233,90241.415441,0.0774,4.0,90241.415441,0.0881,4.0,90241.415441,0.0811,4.0,90241.415441,0.0905,4.0,-13.69,-4.73,-16.89
234,15590.827206,0.0774,2.0,15590.827206,0.0898,2.0,15590.827206,0.0877,2.0,15590.827206,0.0952,2.0,-16.05,-13.32,-23.03
235,40897.908088,0.0735,6.0,40897.908088,0.0812,6.0,40897.908088,0.0822,6.0,40897.908088,0.0773,6.0,-10.47,-11.82,-5.07
236,1915.064338,0.0811,6.0,1915.064338,0.0853,6.0,1915.064338,0.0813,6.0,1915.064338,0.0857,6.0,-5.15,-0.21,-5.63
237,621.996324,0.0769,5.0,621.996324,0.0879,5.0,621.996324,0.0846,5.0,621.996324,0.0877,5.0,-14.40,-10.12,-14.06
238,120548.794118,0.0776,4.0,120548.794118,0.0806,4.0,120548.794118,0.0800,4.0,120548.794118,0.0810,4.0,-3.82,-3.13,-4.38
239,2994.569853,0.0733,8.0,2994.569853,0.0840,8.0,2994.569853,0.0806,8.0,2994.569853,0.0831,8.0,-14.64,-10.04,-13.45
240,2324.110294,0.0784,6.0,2324.110294,0.1045,6.0,2324.110294,0.0884,6.0,2324.110294,0.0878,6.0,-33.19,-12.67,-11.98
241,28304.742647,0.0796,3.0,28304.742647,0.0949,3.0,28304.742647,0.0898,3.0,28304.742647,0.0950,2.0,-19.24,-12.83,-19.38
242,6153.444853,0.0825,2.0,6153.444853,0.1015,2.0,6153.444853,0.0846,2.0,6153.444853,0.0889,2.0,-23.07,-2.51,-7.82
243,13299.764706,0.0809,2.0,13299.764706,0.0818,2.0,13299.764706,0.0972,2.0,13299.764706,0.0912,2.0,-1.09,-20.09,-12.63
244,2505.194853,0.0833,7.0,2505.194853,0.0924,7.0,2505.194853,0.0860,7.0,2505.194853,0.1041,7.0,-10.91,-3.29,-24.96
245,3833.338235,0.0735,8.0,3833.338235,0.0867,8.0,3833.338235,0.0832,8.0,3833.338235,0.0836,8.0,-17.93,-13.19,-13.73
246,30659.849265,0.0789,3.0,30659.849265,0.0864,3.0,30659.849265,0.0864,3.0,30659.849265,0.0896,3.0,-9.58,-9.58,-13.61
247,113124.952206,0.0757,2.0,113124.952206,0.0856,2.0,113124.952206,0.0800,2.0,113124.952206,0.0806,2.0,-13.08,-5.61,-6.40
248,1523.731618,0.0760,1.0,1523.731618,0.0804,1.0,1523.731618,0.0812,1.0,1523.731618,0.0851,1.0,-5.77,-6.84,-11.98
249,2410.308824,0.0770,2.0,2410.308824,0.0852,2.0,2410.308824,0.0839,2.0,2410.308824,0.0954,2.0,-10.72,-9.08,-23.97
250,28719.444853,0.0756,3.0,28719.444853,0.0919,3.0,28719.444853,0.0840,3.0,28719.444853,0.0899,3.0,-21.45,-11.00,-18.81
251,133517.654412,0.0766,5.0,133517.654412,0.0812,5.0,133517.654412,0.0829,5.0,133517.654412,0.0907,5.0,-6.05,-8.17,-18.39
252,2457.590074,0.0754,6.0,2457.590074,0.0823,6.0,2457.590074,0.0814,6.0,2457.590074,0.0864,35.0,-9.14,-7.92,-14.61
253,2599.068015,0.0771,18.0,2599.068015,0.0841,18.0,2599.068015,0.0846,18.0,2599.068015,0.0893,18.0,-9.04,-9.68,-15.78
254,1602.606618,0.0764,3.0,1602.606618,0.0800,3.0,1602.606618,0.0834,3.0,1602.606618,0.0881,3.0,-4.59,-9.12,-15.22
255,20261.779412,0.0765,3.0,20261.779412,0.0800,3.0,20261.779412,0.0899,3.0,20261.779412,0.0896,3.0,-4.51,-17.44,-17.00
256,3249.667279,0.0746,5.0,3249.667279,0.0777,5.0,3249.667279,0.0820,5.0,3249.667279,0.0882,5.0,-4.16,-10.02,-18.34
257,24873.830882,0.0766,3.0,24873.830882,0.0987,3.0,24873.830882,0.0847,3.0,24873.830882,0.0880,2.0,-28.84,-10.57,-14.79
258,26172.393382,0.0782,6.0,26172.393382,0.0813,6.0,26172.393382,0.0846,6.0,26172.393382,0.0876,6.0,-3.98,-8.25,-12.09
259,10413.308824,0.0757,5.0,10413.308824,0.0833,5.0,10413.308824,0.0829,5.0,10413.308824,0.0876,5.0,-10.04,-9.49,-15.72
260,2116.647059,0.0750,2.0,2116.647059,0.0807,2.0,2116.647059,0.0787,2.0,2116.647059,0.0818,2.0,-7.65,-4.97,-9.09
261,10164.904412,0.0749,1.0,10164.904412,0.0794,1.0,10164.904412,0.0820,1.0,10164.904412,0.0891,1.0,-6.03,-9.44,-18.96
262,2976.488971,0.0753,7.0,2976.488971,0.0808,7.0,2976.488971,0.0781,7.0,2976.488971,0.0915,70.0,-7.35,-3.77,-21.50
263,12669.172794,0.0784,3.0,12669.172794,0.0845,3.0,12669.172794,0.0837,3.0,12669.172794,0.0869,3.0,-7.83,-6.79,-10.84
264,117559.341912,0.0760,1.0,117559.341912,0.0876,1.0,117559.341912,0.0798,1.0,117559.341912,0.0866,1.0,-15.35,-5.02,-13.94
265,4043.183824,0.0768,2.0,4043.183824,0.0853,2.0,4043.183824,0.0788,2.0,4043.183824,0.0905,2.0,-11.18,-2.62,-17.91
266,18755.327206,0.0825,3.0,18755.327206,0.0891,3.0,18755.327206,0.0981,3.0,18755.327206,0.0904,3.0,-7.99,-18.86,-9.61
267,25337.375000,0.0790,2.0,25337.375000,0.0816,2.0,25337.375000,0.0839,2.0,25337.375000,0.0863,2.0,-3.18,-6.17,-9.13
268,4640.349265,0.0762,2.0,4640.349265,0.0780,2.0,4640.349265,0.0826,2.0,4640.349265,0.0878,2.0,-2.37,-8.49,-15.28
269,682.713235,0.0730,10.0,682.713235,0.0778,10.0,682.713235,0.0827,10.0,682.713235,0.0820,10.0,-6.48,-13.25,-12.23
270,710.455882,0.0743,2.0,710.455882,0.0984,2.0,710.455882,0.0814,2.0,710.455882,0.0863,2.0,-32.55,-9.56,-16.27
271,29585.808824,0.0747,2.0,29585.808824,0.1133,2.0,29585.808824,0.0813,2.0,29585.808824,0.0855,2.0,-51.76,-8.94,-14.47
272,6280.156250,0.0779,6.0,6280.156250,0.0823,6.0,6280.156250,0.0840,6.0,6280.156250,0.0825,6.0,-5.61,-7.84,-5.80
273,12237.750000,0.0780,3.0,12237.750000,0.0844,3.0,12237.750000,0.0875,3.0,12237.750000,0.0907,3.0,-8.11,-12.17,-16.26
274,28094.132353,0.0818,3.0,28094.132353,0.0832,3.0,28094.132353,0.0899,3.0,28094.132353,0.0993,3.0,-1.65,-9.93,-21.39
275,20195.970588,0.0798,2.0,20195.970588,0.1063,2.0,20195.970588,0.0921,2.0,20195.970588,0.0896,2.0,-33.18,-15.37,-12.33
276,29227.525735,0.0755,2.0,29227.525735,0.0813,2.0,29227.525735,0.0866,2.0,29227.525735,0.0872,2.0,-7.61,-14.61,-15.48
277,4726.860294,0.0794,2.0,4726.860294,0.0877,2.0,4726.860294,0.0857,2.0,4726.860294,0.0903,2.0,-10.46,-8.02,-13.84
278,5020.040441,0.0802,3.0,5020.040441,0.0955,3.0,5020.040441,0.0896,3.0,5020.040441,0.0924,3.0,-19.11,-11.67,-15.15
279,10066.742647,0.0839,3.0,10066.742647,0.0896,3.0,10066.742647,0.0893,3.0,10066.742647,0.0931,3.0,-6.85,-6.42,-11.04
280,4474.066176,0.0804,4.0,4474.066176,0.0838,4.0,4474.066176,0.0838,4.0,4474.066176,0.0863,4.0,-4.15,-4.14,-7.28
281,30430.125000,0.0772,3.0,30430.125000,0.0872,3.0,30430.125000,0.0867,3.0,30430.125000,0.0905,2.0,-12.92,-12.35,-17.22
282,41522.404412,0.0760,2.0,41522.404412,0.0840,2.0,41522.404412,0.0872,2.0,41522.404412,0.0841,2.0,-10.44,-14.64,-10.61
283,14004.113971,0.0802,2.0,14004.113971,0.0915,2.0,14004.113971,0.0972,2.0,14004.113971,0.0850,2.0,-14.05,-21.11,-5.97
284,26391.272059,0.0768,3.0,26391.272059,0.0878,3.0,26391.272059,0.0880,3.0,26391.272059,0.0926,3.0,-14.36,-14.66,-20.67
285,5927.029412,0.0773,3.0,5927.029412,0.0800,3.0,5927.029412,0.0786,3.0,5927.029412,0.0828,3.0,-3.55,-1.74,-7.22
286,1769.382353,0.0740,6.0,1769.382353,0.0853,6.0,1769.382353,0.0863,6.0,1769.382353,0.0832,6.0,-15.27,-16.61,-12.39
287,23669.735294,0.0786,3.0,23669.735294,0.0856,3.0,23669.735294,0.0825,3.0,23669.735294,0.0888,3.0,-8.93,-4.95,-12.96
288,5060.014706,0.0780,2.0,5060.014706,0.0849,2.0,5060.014706,0.0853,2.0,5060.014706,0.0874,2.0,-8.82,-9.28,-11.96
289,2541.908088,0.0774,3.0,2541.908088,0.0811,3.0,2541.908088,0.0823,3.0,2541.908088,0.0892,3.0,-4.71,-6.36,-15.22
290,2673.533088,0.0745,3.0,2673.533088,0.0835,3.0,2673.533088,0.0825,3.0,2673.533088,0.0849,3.0,-12.14,-10.80,-13.99
291,2067.764706,0.0823,3.0,2067.764706,0.0904,3.0,2067.764706,0.0899,3.0,2067.764706,0.1159,4.0,-9.76,-9.23,-40.83
292,1829.003676,0.0758,4.0,1829.003676,0.0898,4.0,1829.003676,0.0815,4.0,1829.003676,0.0822,4.0,-18.47,-7.45,-8.36
293,1326.143382,0.0804,4.0,1326.143382,0.0926,4.0,1326.143382,0.0879,4.0,1326.143382,0.0950,4.0,-15.12,-9.30,-18.16
294,2022.036765,0.0801,3.0,2022.036765,0.0889,3.0,2022.036765,0.0863,3.0,2022.036765,0.0881,3.0,-11.07,-7.81,-10.11
295,8073.740809,0.0775,7.0,8073.740809,0.0766,7.0,8073.740809,0.0801,7.0,8073.740809,0.0898,7.0,1.16,-3.40,-15.91
296,3580.341912,0.0770,3.0,3580.341912,0.0847,3.0,3580.341912,0.0866,3.0,3580.341912,0.0811,3.0,-9.94,-12.48,-5.33
297,69267.897059,0.0751,2.0,69267.897059,0.0813,2.0,69267.897059,0.0828,2.0,69267.897059,0.0810,2.0,-8.30,-10.31,-7.96
298,23707.018382,0.0800,3.0,23707.018382,0.0852,3.0,23707.018382,0.0854,3.0,23707.018382,0.0917,3.0,-6.47,-6.72,-14.57
299,24272.286765,0.0825,3.0,24272.286765,0.0847,3.0,24272.286765,0.0845,3.0,24272.286765,0.0964,3.0,-2.60,-2.44,-16.85
300,25666.099265,0.0807,2.0,25666.099265,0.0859,2.0,25666.099265,0.0841,2.0,25666.099265,0.0863,2.0,-6.50,-4.30,-6.97
301,1439.919118,0.0794,3.0,1439.919118,0.0834,3.0,1439.919118,0.0827,3.0,1439.919118,0.0818,3.0,-5.04,-4.23,-3.08
302,30534.838235,0.0718,6.0,30534.838235,0.0783,6.0,30534.838235,0.0840,6.0,30534.838235,0.0831,6.0,-8.99,-16.88,-15.71
303,1331.018382,0.0764,2.0,1331.018382,0.0827,2.0,1331.018382,0.0868,2.0,1331.018382,0.0874,2.0,-8.27,-13.72,-14.40
304,26724.113971,0.0795,2.0,26724.113971,0.0958,2.0,26724.113971,0.0865,2.0,26724.113971,0.0922,2.0,-20.55,-8.80,-16.04
305,37513.216912,0.0735,6.0,37513.216912,0.0813,6.0,37513.216912,0.1185,6.0,37513.216912,0.0849,6.0,-10.58,-61.22,-15.56
306,1327.338235,0.0782,2.0,1327.338235,0.0889,2.0,1327.338235,0.0870,2.0,1327.338235,0.0888,2.0,-13.66,-11.27,-13.58
307,1767.525735,0.0768,2.0,1767.525735,0.0866,2.0,1767.525735,0.0857,2.0,1767.525735,0.0990,2.0,-12.89,-11.60,-29.03
308,2232.279412,0.0762,2.0,2232.279412,0.0850,2.0,2232.279412,0.0893,2.0,2232.279412,0.0993,2.0,-11.58,-17.30,-30.38
309,5203.588235,0.0786,3.0,5203.588235,0.0840,3.0,5203.588235,0.0908,3.0,5203.588235,0.1088,3.0,-6.89,-15.54,-38.39
310,15115.702206,0.0770,3.0,15115.702206,0.0832,3.0,15115.702206,0.0819,3.0,15115.702206,0.0840,3.0,-8.09,-6.39,-9.16
311,702.955882,0.0881,3.0,702.955882,0.0859,3.0,702.955882,0.1006,3.0,702.955882,0.0885,3.0,2.49,-14.11,-0.38
312,4104.474265,0.0802,3.0,4104.474265,0.0814,3.0,4104.474265,0.0927,3.0,4104.474265,0.0906,3.0,-1.47,-15.64,-12.96
313,3871.187500,0.0776,2.0,3871.187500,0.0803,2.0,3871.187500,0.0873,2.0,3871.187500,0.0888,2.0,-3.48,-12.40,-14.32
314,27599.981618,0.0803,3.0,27599.981618,0.0856,3.0,27599.981618,0.1108,3.0,27599.981618,0.0923,3.0,-6.61,-37.93,-14.90
315,7284.882353,0.0782,3.0,7284.882353,0.0869,3.0,7284.882353,0.0846,3.0,7284.882353,0.0892,3.0,-11.19,-8.19,-14.15
316,14699.158088,0.0761,2.0,14699.158088,0.0834,2.0,14699.158088,0.0820,2.0,14699.158088,0.0934,2.0,-9.61,-7.83,-22.72
317,46042.496324,0.0742,2.0,46042.496324,0.0846,2.0,46042.496324,0.0914,2.0,46042.496324,0.0844,2.0,-13.96,-23.15,-13.76
318,10904.621324,0.0815,4.0,10904.621324,0.0901,4.0,10904.621324,0.1008,4.0,10904.621324,0.1040,4.0,-10.59,-23.74,-27.58
319,7794.625000,0.0799,2.0,7794.625000,0.0870,2.0,7794.625000,0.1006,2.0,7794.625000,0.0846,2.0,-9.01,-26.04,-5.90
320,8426.841912,0.0797,2.0,8426.841912,0.0943,2.0,8426.841912,0.1023,2.0,8426.841912,0.0870,2.0,-18.33,-28.40,-9.16
321,22088.069853,0.0792,2.0,22088.069853,0.0823,2.0,22088.069853,0.0937,2.0,22088.069853,0.0918,2.0,-3.85,-18.22,-15.83
322,24142.055147,0.0823,3.0,24142.055147,0.0848,3.0,24142.055147,0.0973,3.0,24142.055147,0.0950,3.0,-2.98,-18.19,-15.45
323,23380.992647,0.0812,2.0,23380.992647,0.0900,2.0,23380.992647,0.0828,2.0,23380.992647,0.0905,2.0,-10.93,-2.00,-11.45
324,27101.731618,0.0768,2.0,27101.731618,0.0841,2.0,27101.731618,0.0776,2.0,27101.731618,0.0883,2.0,-9.46,-1.08,-14.97
325,135529.724265,0.0724,2.0,135529.724265,0.0774,2.0,135529.724265,0.0868,2.0,135529.724265,0.0786,2.0,-6.83,-19.86,-8.43
326,9906.634191,0.0768,8.0,9906.634191,0.0825,8.0,9906.634191,0.0791,8.0,9906.634191,0.0851,8.0,-7.45,-2.93,-10.86
327,12616.106618,0.0792,3.0,12616.106618,0.0971,3.0,12616.106618,0.0983,3.0,12616.106618,0.0836,3.0,-22.51,-24.02,-5.51
328,20515.477941,0.0783,2.0,20515.477941,0.0871,2.0,20515.477941,0.0774,2.0,20515.477941,0.0852,2.0,-11.25,1.17,-8.76
329,17582.525735,0.0767,2.0,17582.525735,0.0801,2.0,17582.525735,0.0810,2.0,17582.525735,0.0820,2.0,-4.42,-5.61,-6.95
330,9944.382353,0.0793,3.0,9944.382353,0.0811,3.0,9944.382353,0.0807,3.0,9944.382353,0.0893,3.0,-2.19,-1.74,-12.52
331,10574.547794,0.0789,3.0,10574.547794,0.0831,3.0,10574.547794,0.0798,3.0,10574.547794,0.0908,3.0,-5.26,-1.04,-15.06
332,26452.062500,0.0799,3.0,26452.062500,0.0847,3.0,26452.062500,0.0777,3.0,26452.062500,0.0855,3.0,-6.06,2.70,-6.95
333,22869.444853,0.0790,2.0,22869.444853,0.0809,2.0,22869.444853,0.0828,2.0,22869.444853,0.0819,2.0,-2.32,-4.80,-3.62
334,18224.683824,0.0756,6.0,18224.683824,0.0795,6.0,18224.683824,0.0804,6.0,18224.683824,0.0814,6.0,-5.07,-6.29,-7.56
335,1457.595588,0.0836,3.0,1457.595588,0.0855,3.0,1457.595588,0.0944,3.0,1457.595588,0.0875,3.0,-2.28,-12.91,-4.67
336,6578.136029,0.0799,9.0,6578.136029,0.0827,9.0,6578.136029,0.0835,9.0,6578.136029,0.0853,9.0,-3.59,-4.51,-6.81
337,4559.266544,0.0815,3.0,4559.266544,0.0962,3.0,4559.266544,0.0825,3.0,4559.266544,0.0873,3.0,-17.99,-1.19,-7.12
338,33894.220588,0.0733,5.0,33894.220588,0.0901,5.0,33894.220588,0.0869,5.0,33894.220588,0.0970,5.0,-22.93,-18.46,-32.35
339,8007.279412,0.0806,3.0,8007.279412,0.0899,3.0,8007.279412,0.0907,3.0,8007.279412,0.0985,3.0,-11.49,-12.60,-22.26
340,1570.919118,0.0740,2.0,1570.919118,0.0889,2.0,1570.919118,0.0843,2.0,1570.919118,0.0827,44.0,-20.12,-13.91,-11.73
341,8245.849265,0.0784,2.0,8245.849265,0.0945,2.0,8245.849265,0.0861,2.0,8245.849265,0.0805,2.0,-20.58,-9.78,-2.73
342,25538.338235,0.0793,3.0,25538.338235,0.0826,3.0,25538.338235,0.0889,3.0,25538.338235,0.0922,3.0,-4.15,-12.07,-16.16
343,52601.484069,0.0792,56.0,52601.484069,0.0837,56.0,52601.484069,0.0991,56.0,52601.484069,0.1018,212.0,-5.76,-25.14,-28.65
344,1013.746324,0.0829,3.0,1013.746324,0.0840,3.0,1013.746324,0.1141,3.0,1013.746324,0.0834,3.0,-1.38,-37.64,-0.65
345,38143.536765,0.0749,6.0,38143.536765,0.0883,6.0,38143.536765,0.0948,6.0,38143.536765,0.0779,6.0,-17.90,-26.65,-4.06
346,6011.626838,0.0774,7.0,6011.626838,0.0995,7.0,6011.626838,0.0854,7.0,6011.626838,0.0867,7.0,-28.68,-10.47,-12.06
347,1170.077206,0.0798,6.0,1170.077206,0.0841,6.0,1170.077206,0.0956,6.0,1170.077206,0.0932,9.0,-5.39,-19.77,-16.69
348,1322.591912,0.0789,4.0,1322.591912,0.1019,4.0,1322.591912,0.0954,4.0,1322.591912,0.0877,4.0,-29.12,-20.88,-11.08
349,5964.227941,0.0803,3.0,5964.227941,0.0887,3.0,5964.227941,0.0902,3.0,5964.227941,0.0879,3.0,-10.49,-12.29,-9.42
350,15814.044118,0.0758,2.0,15814.044118,0.1208,2.0,15814.044118,0.1212,2.0,15814.044118,0.0867,2.0,-59.32,-59.87,-14.33
351,22562.812500,0.0762,2.0,22562.812500,0.1108,2.0,22562.812500,0.0891,2.0,22562.812500,0.0896,3.0,-45.52,-17.04,-17.59
352,24315.011029,0.0759,3.0,24315.011029,0.0836,3.0,24315.011029,0.0911,3.0,24315.011029,0.0853,3.0,-10.10,-20.00,-12.35
353,6452.139706,0.0803,4.0,6452.139706,0.0804,4.0,6452.139706,0.1000,4.0,6452.139706,0.0874,10.0,-0.08,-24.52,-8.85
354,6936.602941,0.0759,2.0,6936.602941,0.0822,2.0,6936.602941,0.0851,2.0,6936.602941,0.0893,2.0,-8.35,-12.13,-17.69
355,6322.345588,0.0778,3.0,6322.345588,0.0828,3.0,6322.345588,0.0934,3.0,6322.345588,0.0845,3.0,-6.49,-20.09,-8.63
356,10851.481618,0.0728,2.0,10851.481618,0.0748,2.0,10851.481618,0.0830,2.0,10851.481618,0.0790,2.0,-2.68,-13.91,-8.42
357,9631.363971,0.0801,3.0,9631.363971,0.1090,3.0,9631.363971,0.0864,3.0,9631.363971,0.0974,3.0,-36.05,-7.88,-21.59
358,47528.944853,0.0788,27.0,47528.944853,0.0887,27.0,47528.944853,0.0909,27.0,47528.944853,0.0862,173.0,-12.61,-15.35,-9.38
