tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
425,87222.775735,0.0210,22.0,87222.775735,0.0231,22.0,87222.775735,0.0246,22.0,87222.775735,0.0217,22.0,-9.83,-17.19,-3.32
426,1115.382353,0.0207,14.0,1115.382353,0.0209,14.0,1115.382353,0.0217,14.0,1115.382353,0.0288,14.0,-1.39,-5.11,-39.21
427,58867.676471,0.0192,37.0,58867.676471,0.0228,37.0,58867.676471,0.0223,37.0,58867.676471,0.0240,37.0,-18.72,-16.24,-24.93
428,9479.139706,0.0213,14.0,9479.139706,0.0252,14.0,9479.139706,0.0201,14.0,9479.139706,0.0235,14.0,-18.23,5.51,-10.48
429,3500.786765,0.0200,7.0,3500.786765,0.0225,7.0,3500.786765,0.0249,7.0,3500.786765,0.0205,7.0,-12.27,-24.31,-2.12
430,59586.977941,0.0216,29.0,59586.977941,0.0246,29.0,59586.977941,0.0256,29.0,59586.977941,0.0282,29.0,-13.97,-18.86,-30.86
431,4453.966912,0.0211,29.0,4453.966912,0.0203,29.0,4453.966912,0.0271,29.0,4453.966912,0.0224,29.0,3.87,-28.24,-6.08
432,23708.566176,0.0208,30.0,23708.566176,0.0253,30.0,23708.566176,0.0306,30.0,23708.566176,0.0218,30.0,-22.02,-47.32,-4.96
433,3530.474265,0.0219,7.0,3530.474265,0.0222,7.0,3530.474265,0.0322,7.0,3530.474265,0.0202,7.0,-1.30,-46.94,8.02
434,8038.768382,0.0209,6.0,8038.768382,0.0216,6.0,8038.768382,0.0307,6.0,8038.768382,0.0222,6.0,-3.62,-47.24,-6.62
435,5292.540441,0.0212,2.0,5292.540441,0.0224,2.0,5292.540441,0.0227,2.0,5292.540441,0.0211,2.0,-5.56,-6.96,0.42
436,13696.580882,0.0218,27.0,13696.580882,0.0238,27.0,13696.580882,0.0228,27.0,13696.580882,0.0216,27.0,-9.24,-4.52,0.86
437,1027.904412,0.0183,5.0,1027.904412,0.0210,5.0,1027.904412,0.0205,5.0,1027.904412,0.0198,5.0,-14.46,-12.13,-7.93
438,5511.926471,0.0199,29.0,5511.926471,0.0228,29.0,5511.926471,0.0262,29.0,5511.926471,0.0223,29.0,-14.69,-31.55,-12.29
439,4702.886029,0.0208,4.0,4702.886029,0.0237,4.0,4702.886029,0.0206,4.0,4702.886029,0.0214,4.0,-14.01,0.89,-3.10
440,52288.102941,0.0191,14.0,52288.102941,0.0230,14.0,52288.102941,0.0219,14.0,52288.102941,0.0229,14.0,-20.43,-14.47,-19.93
441,6275.665441,0.0188,7.0,6275.665441,0.0223,7.0,6275.665441,0.0232,7.0,6275.665441,0.0231,7.0,-18.52,-23.36,-22.95
442,5386.077206,0.0220,7.0,5386.077206,0.0198,7.0,5386.077206,0.0218,7.0,5386.077206,0.0299,7.0,9.78,0.88,-35.96
443,9774.977941,0.0222,37.0,9774.977941,0.0215,37.0,9774.977941,0.0236,37.0,9774.977941,0.0215,37.0,3.14,-6.44,3.03
444,5093.466912,0.0179,7.0,5093.466912,0.0202,7.0,5093.466912,0.0222,7.0,5093.466912,0.0221,7.0,-12.56,-24.02,-23.30
445,4885.742647,0.0192,7.0,4885.742647,0.0221,7.0,4885.742647,0.0213,7.0,4885.742647,0.0218,7.0,-15.09,-10.98,-13.55
446,2126.970588,0.0197,4.0,2126.970588,0.0207,4.0,2126.970588,0.0260,4.0,2126.970588,0.0203,4.0,-5.27,-32.01,-3.16
447,16111.738971,0.0236,5.0,16111.738971,0.0270,5.0,16111.738971,0.0204,5.0,16111.738971,0.0228,5.0,-14.51,13.45,3.46
448,2773.996324,0.0210,6.0,2773.996324,0.0209,6.0,2773.996324,0.0226,6.0,2773.996324,0.0225,6.0,0.33,-7.95,-7.03
449,56550.165441,0.0231,14.0,56550.165441,0.0204,14.0,56550.165441,0.0204,14.0,56550.165441,0.0217,14.0,11.97,11.63,6.21
450,54239.062500,0.0190,14.0,54239.062500,0.0208,14.0,54239.062500,0.0226,14.0,54239.062500,0.0227,14.0,-9.46,-19.23,-19.64
451,1386.448529,0.0195,26.0,1386.448529,0.0227,26.0,1386.448529,0.0223,26.0,1386.448529,0.0240,26.0,-16.91,-14.45,-23.21
452,473.808824,0.0190,5.0,473.808824,0.0185,5.0,473.808824,0.0204,5.0,473.808824,0.0231,5.0,2.59,-7.19,-21.54
453,2883.194853,0.0185,28.0,2883.194853,0.0224,28.0,2883.194853,0.0235,28.0,2883.194853,0.0214,28.0,-21.18,-27.23,-16.02
454,4969.433824,0.0179,27.0,4969.433824,0.0212,27.0,4969.433824,0.0220,27.0,4969.433824,0.0240,27.0,-18.54,-23.16,-34.06
455,7779.996324,0.0203,18.0,7779.996324,0.0271,18.0,7779.996324,0.0233,18.0,7779.996324,0.0235,18.0,-33.76,-14.82,-15.81
456,51418.500000,0.0206,6.0,51418.500000,0.0228,6.0,51418.500000,0.0233,6.0,51418.500000,0.0219,6.0,-10.71,-12.93,-6.45
457,6956.411765,0.0244,28.0,6956.411765,0.0235,28.0,6956.411765,0.0203,28.0,6956.411765,0.0229,28.0,3.52,16.70,5.92
458,43012.606618,0.0190,4.0,43012.606618,0.0262,4.0,43012.606618,0.0233,4.0,43012.606618,0.0228,4.0,-38.01,-22.96,-20.01
459,5401.507353,0.0206,7.0,5401.507353,0.0228,7.0,5401.507353,0.0209,7.0,5401.507353,0.0268,7.0,-11.04,-1.80,-30.37
460,23898.261029,0.0202,29.0,23898.261029,0.0238,29.0,23898.261029,0.0227,29.0,23898.261029,0.0225,29.0,-17.91,-12.53,-11.55
461,790.933824,0.0194,29.0,790.933824,0.0233,29.0,790.933824,0.0337,29.0,790.933824,0.0218,29.0,-20.11,-74.13,-12.52
462,1602.367647,0.0218,25.0,1602.367647,0.0227,25.0,1602.367647,0.0213,25.0,1602.367647,0.0253,25.0,-4.23,2.07,-16.37
463,5404.981618,0.0229,7.0,5404.981618,0.0248,7.0,5404.981618,0.0223,7.0,5404.981618,0.0212,7.0,-8.28,2.74,7.42
464,22829.496324,0.0216,6.0,22829.496324,0.0207,6.0,22829.496324,0.0218,6.0,22829.496324,0.0217,6.0,4.15,-0.94,-0.60
465,13393.238971,0.0227,30.0,13393.238971,0.0249,30.0,13393.238971,0.0236,30.0,13393.238971,0.0223,30.0,-9.88,-4.26,1.56
466,6963.327206,0.0208,7.0,6963.327206,0.0239,7.0,6963.327206,0.0224,7.0,6963.327206,0.0224,7.0,-14.62,-7.60,-7.53
467,5200.121324,0.0281,18.0,5200.121324,0.0233,18.0,5200.121324,0.0233,18.0,5200.121324,0.0213,18.0,16.93,16.93,24.10
468,3108.533088,0.0210,6.0,3108.533088,0.0216,6.0,3108.533088,0.0226,6.0,3108.533088,0.0207,6.0,-2.79,-7.52,1.44
469,27911.599265,0.0198,7.0,27911.599265,0.0213,7.0,27911.599265,0.0217,7.0,27911.599265,0.0199,7.0,-7.91,-9.93,-0.45
470,26758.805147,0.0205,7.0,26758.805147,0.0229,7.0,26758.805147,0.0211,7.0,26758.805147,0.0203,7.0,-11.41,-2.75,1.12
471,10541.533088,0.0196,19.0,10541.533088,0.0207,19.0,10541.533088,0.0241,19.0,10541.533088,0.0204,19.0,-5.77,-22.94,-4.13
472,26272.613971,0.0186,13.0,26272.613971,0.0202,13.0,26272.613971,0.0199,13.0,26272.613971,0.0214,13.0,-8.74,-6.98,-15.10
473,4855.367647,0.0186,5.0,4855.367647,0.0241,5.0,4855.367647,0.0236,5.0,4855.367647,0.0203,5.0,-29.67,-26.79,-8.90
474,23524.878676,0.0208,16.0,23524.878676,0.0267,16.0,23524.878676,0.0222,16.0,23524.878676,0.0231,16.0,-28.23,-6.74,-11.14
475,14813.172794,0.0196,28.0,14813.172794,0.0226,28.0,14813.172794,0.0262,28.0,14813.172794,0.0222,28.0,-15.29,-33.52,-13.36
476,2218.904412,0.0203,6.0,2218.904412,0.0207,6.0,2218.904412,0.0214,6.0,2218.904412,0.0220,6.0,-1.80,-5.29,-8.09
477,13053.805147,0.0199,39.0,13053.805147,0.0229,39.0,13053.805147,0.0206,39.0,13053.805147,0.0196,39.0,-14.96,-3.18,1.85
478,26114.169118,0.0207,7.0,26114.169118,0.0215,7.0,26114.169118,0.0214,7.0,26114.169118,0.0273,7.0,-3.59,-3.42,-31.55
479,50479.948529,0.0210,14.0,50479.948529,0.0271,14.0,50479.948529,0.0204,14.0,50479.948529,0.0225,14.0,-29.30,2.94,-7.18
480,1567.926471,0.0182,7.0,1567.926471,0.0231,7.0,1567.926471,0.0344,7.0,1567.926471,0.0223,7.0,-26.61,-88.74,-22.21
481,26104.213235,0.0188,30.0,26104.213235,0.0219,30.0,26104.213235,0.0211,30.0,26104.213235,0.0254,30.0,-16.41,-12.25,-35.34
482,1786.786765,0.0187,27.0,1786.786765,0.0222,27.0,1786.786765,0.0206,27.0,1786.786765,0.0210,27.0,-18.50,-9.84,-12.10
483,62195.477941,0.0213,20.0,62195.477941,0.0216,20.0,62195.477941,0.0221,20.0,62195.477941,0.0238,20.0,-1.21,-3.45,-11.54
484,3273.654412,0.0183,28.0,3273.654412,0.0218,28.0,3273.654412,0.0224,28.0,3273.654412,0.0221,28.0,-18.86,-22.45,-20.82
485,5804.628676,0.0289,8.0,5804.628676,0.0271,8.0,5804.628676,0.0231,8.0,5804.628676,0.0232,8.0,6.32,20.23,19.88
486,548.308824,0.0205,31.0,548.308824,0.0216,31.0,548.308824,0.0250,31.0,548.308824,0.0217,31.0,-5.64,-21.96,-6.12
487,51503.613971,0.0223,24.0,51503.613971,0.0219,24.0,51503.613971,0.0234,24.0,51503.613971,0.0238,24.0,2.02,-5.00,-6.49
488,21741.621324,0.0211,6.0,21741.621324,0.0195,6.0,21741.621324,0.0219,6.0,21741.621324,0.0203,6.0,7.79,-3.50,4.01
489,16280.191176,0.0216,27.0,16280.191176,0.0208,27.0,16280.191176,0.0239,27.0,16280.191176,0.0253,27.0,3.70,-10.39,-16.86
490,4712.731618,0.0196,19.0,4712.731618,0.0205,19.0,4712.731618,0.0220,19.0,4712.731618,0.0231,19.0,-4.28,-11.91,-17.40
491,38471.860294,0.0256,5.0,38471.860294,0.0212,5.0,38471.860294,0.0228,5.0,38471.860294,0.0226,5.0,17.14,10.78,11.81
492,154546.062500,0.0198,4.0,154546.062500,0.0211,4.0,154546.062500,0.0216,4.0,154546.062500,0.0231,4.0,-6.07,-8.65,-16.50
493,26566.349265,0.0183,7.0,26566.349265,0.0273,7.0,26566.349265,0.0212,7.0,26566.349265,0.0217,7.0,-49.15,-15.46,-18.63
494,22066.897059,0.0183,2.0,22066.897059,0.0233,2.0,22066.897059,0.0217,2.0,22066.897059,0.0236,2.0,-27.89,-18.89,-29.33
495,287.055147,0.0201,32.0,287.055147,0.0218,32.0,287.055147,0.0214,32.0,287.055147,0.0245,32.0,-8.51,-6.69,-22.04
496,4874.713235,0.0205,18.0,4874.713235,0.0259,18.0,4874.713235,0.0199,18.0,4874.713235,0.0222,18.0,-26.00,2.79,-8.31
497,18115.551471,0.0198,7.0,18115.551471,0.0211,7.0,18115.551471,0.0218,7.0,18115.551471,0.0212,7.0,-7.05,-10.48,-7.12
498,19777.128676,0.0230,18.0,19777.128676,0.0207,18.0,19777.128676,0.0282,18.0,19777.128676,0.0222,18.0,10.29,-22.32,3.68
499,334.411765,0.0180,5.0,334.411765,0.0223,5.0,334.411765,0.0241,5.0,334.411765,0.0199,5.0,-23.92,-33.61,-10.41
