tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
180,76165.441176,0.0205,29.0,76165.441176,0.0289,29.0,76165.441176,0.0236,29.0,76165.441176,0.0224,29.0,-41.25,-15.00,-9.30
181,48607.588235,0.0201,35.0,48607.588235,0.0249,35.0,48607.588235,0.0221,35.0,48607.588235,0.0221,35.0,-24.16,-10.06,-9.93
182,39249.110294,0.0219,37.0,39249.110294,0.0294,37.0,39249.110294,0.0210,37.0,39249.110294,0.0226,37.0,-34.20,4.05,-3.11
183,29541.988971,0.0264,6.0,29541.988971,0.0233,6.0,29541.988971,0.0222,6.0,29541.988971,0.0235,6.0,11.73,15.93,10.99
184,15057.224265,0.0195,24.0,15057.224265,0.0265,24.0,15057.224265,0.0304,24.0,15057.224265,0.0282,24.0,-35.85,-55.63,-44.80
185,9968.823529,0.0222,26.0,9968.823529,0.0198,26.0,9968.823529,0.0216,26.0,9968.823529,0.0225,26.0,10.62,2.82,-1.31
186,6636.455882,0.0222,26.0,6636.455882,0.0247,26.0,6636.455882,0.0227,26.0,6636.455882,0.0214,26.0,-11.32,-2.45,3.27
187,11356.227941,0.0211,27.0,11356.227941,0.0236,27.0,11356.227941,0.0210,27.0,11356.227941,0.0219,27.0,-11.98,0.29,-4.13
188,22438.665441,0.0205,21.0,22438.665441,0.0228,21.0,22438.665441,0.0216,21.0,22438.665441,0.0253,21.0,-11.18,-5.38,-23.29
189,72401.147059,0.0192,25.0,72401.147059,0.0207,25.0,72401.147059,0.0240,25.0,72401.147059,0.0236,25.0,-7.94,-25.06,-23.19
190,56137.488971,0.0272,30.0,56137.488971,0.0220,30.0,56137.488971,0.0278,30.0,56137.488971,0.0227,30.0,19.01,-2.34,16.37
191,15014.974265,0.0196,6.0,15014.974265,0.0222,6.0,15014.974265,0.0218,6.0,15014.974265,0.0220,6.0,-13.62,-11.37,-12.62
192,131157.786765,0.0230,16.0,131157.786765,0.0188,16.0,131157.786765,0.0258,16.0,131157.786765,0.0222,16.0,18.26,-12.07,3.70
193,4391.386029,0.0227,30.0,4391.386029,0.0215,30.0,4391.386029,0.0198,30.0,4391.386029,0.0266,30.0,4.99,12.60,-17.57
194,21844.948529,0.0198,39.0,21844.948529,0.0260,39.0,21844.948529,0.0462,39.0,21844.948529,0.0232,39.0,-31.15,-133.12,-16.89
195,4042.779412,0.0200,30.0,4042.779412,0.0228,30.0,4042.779412,0.0332,30.0,4042.779412,0.0227,30.0,-13.88,-65.91,-13.51
196,11731.389706,0.0197,25.0,11731.389706,0.0196,25.0,11731.389706,0.0210,25.0,11731.389706,0.0245,25.0,0.65,-6.33,-24.32
197,4189.992647,0.0216,19.0,4189.992647,0.0207,19.0,4189.992647,0.0256,19.0,4189.992647,0.0211,19.0,4.42,-18.42,2.40
198,21481.275735,0.0215,40.0,21481.275735,0.0229,40.0,21481.275735,0.0297,40.0,21481.275735,0.0240,40.0,-6.53,-37.91,-11.40
199,5521.926471,0.0211,31.0,5521.926471,0.0214,31.0,5521.926471,0.0224,31.0,5521.926471,0.0206,31.0,-1.21,-6.23,2.35
200,2795.797794,0.0207,6.0,2795.797794,0.0227,6.0,2795.797794,0.0245,6.0,2795.797794,0.0231,6.0,-9.86,-18.52,-11.67
201,3870.224265,0.0195,6.0,3870.224265,0.0202,6.0,3870.224265,0.0237,6.0,3870.224265,0.0224,6.0,-3.55,-21.28,-14.73
202,13356.485294,0.0210,2.0,13356.485294,0.0225,2.0,13356.485294,0.0374,2.0,13356.485294,0.0228,2.0,-6.76,-77.89,-8.25
203,13057.011029,0.0251,32.0,13057.011029,0.0218,32.0,13057.011029,0.0237,32.0,13057.011029,0.0231,32.0,13.17,5.48,7.97
204,12971.448529,0.0261,31.0,12971.448529,0.0237,31.0,12971.448529,0.0221,31.0,12971.448529,0.0231,31.0,9.49,15.57,11.49
205,28342.555147,0.0195,19.0,28342.555147,0.0243,19.0,28342.555147,0.0204,19.0,28342.555147,0.0230,19.0,-24.73,-4.61,-18.16
206,14394.555147,0.0200,6.0,14394.555147,0.0274,6.0,14394.555147,0.0203,6.0,14394.555147,0.0233,6.0,-37.01,-1.44,-16.23
207,21549.268382,0.0190,46.0,21549.268382,0.0235,46.0,21549.268382,0.0220,46.0,21549.268382,0.0237,46.0,-23.62,-15.69,-24.61
208,2622.198529,0.0200,26.0,2622.198529,0.0267,26.0,2622.198529,0.0220,26.0,2622.198529,0.0233,26.0,-33.04,-9.60,-16.06
209,11455.286765,0.0186,8.0,11455.286765,0.0207,8.0,11455.286765,0.0356,8.0,11455.286765,0.0231,8.0,-11.11,-91.53,-24.09
210,19529.875000,0.0201,20.0,19529.875000,0.0215,20.0,19529.875000,0.0220,20.0,19529.875000,0.0214,20.0,-6.65,-9.42,-6.10
211,31478.705882,0.0216,18.0,31478.705882,0.0264,18.0,31478.705882,0.0191,18.0,31478.705882,0.0214,18.0,-21.85,11.89,1.13
212,72512.966912,0.0198,22.0,72512.966912,0.0218,22.0,72512.966912,0.0220,22.0,72512.966912,0.0233,22.0,-10.02,-10.97,-17.86
213,37844.110294,0.0218,26.0,37844.110294,0.0227,26.0,37844.110294,0.0232,26.0,37844.110294,0.0212,26.0,-4.23,-6.37,2.53
214,44185.205882,0.0234,40.0,44185.205882,0.0217,40.0,44185.205882,0.0214,40.0,44185.205882,0.0207,40.0,7.27,8.57,11.35
215,2025.448529,0.0209,6.0,2025.448529,0.0217,6.0,2025.448529,0.0207,6.0,2025.448529,0.0216,6.0,-4.20,0.53,-3.64
216,13555.882353,0.0326,32.0,13555.882353,0.0188,32.0,13555.882353,0.0220,32.0,13555.882353,0.0226,32.0,42.24,32.50,30.68
217,16741.783088,0.0224,31.0,16741.783088,0.0212,31.0,16741.783088,0.0259,31.0,16741.783088,0.0331,31.0,5.39,-15.41,-47.51
218,29176.738971,0.0315,20.0,29176.738971,0.0222,20.0,29176.738971,0.0205,20.0,29176.738971,0.0242,20.0,29.53,34.73,23.14
219,15032.683824,0.0253,24.0,15032.683824,0.0219,24.0,15032.683824,0.0200,24.0,15032.683824,0.0221,24.0,13.41,20.80,12.64
220,1634.375000,0.0237,11.0,1634.375000,0.0266,11.0,1634.375000,0.0226,11.0,1634.375000,0.0219,11.0,-12.29,4.37,7.51
221,27574.220588,0.0220,20.0,27574.220588,0.0263,20.0,27574.220588,0.0240,20.0,27574.220588,0.0218,20.0,-19.73,-9.17,0.89
222,3036.393382,0.0239,8.0,3036.393382,0.0267,8.0,3036.393382,0.0224,8.0,3036.393382,0.0216,8.0,-11.65,6.24,9.87
223,5536.209559,0.0256,7.0,5536.209559,0.0221,7.0,5536.209559,0.0234,7.0,5536.209559,0.0214,7.0,13.50,8.58,16.34
224,20425.352941,0.0246,20.0,20425.352941,0.0196,20.0,20425.352941,0.0231,20.0,20425.352941,0.0238,20.0,20.59,6.20,3.27
225,45975.007353,0.0201,24.0,45975.007353,0.0216,24.0,45975.007353,0.0242,24.0,45975.007353,0.0238,24.0,-7.18,-20.34,-18.36
226,34525.621324,0.0200,19.0,34525.621324,0.0212,19.0,34525.621324,0.0236,19.0,34525.621324,0.0233,19.0,-5.82,-17.97,-16.65
227,49430.783088,0.0379,25.0,49430.783088,0.0235,25.0,49430.783088,0.0236,25.0,49430.783088,0.0251,25.0,37.92,37.72,33.84
228,25948.194853,0.0284,6.0,25948.194853,0.0223,6.0,25948.194853,0.0225,6.0,25948.194853,0.0241,6.0,21.25,20.86,15.23
229,4949.025735,0.0212,32.0,4949.025735,0.0219,32.0,4949.025735,0.0233,32.0,4949.025735,0.0221,32.0,-3.29,-9.74,-4.06
230,19846.580882,0.0220,2.0,19846.580882,0.0273,2.0,19846.580882,0.0216,2.0,19846.580882,0.0216,2.0,-24.00,1.98,1.73
231,9347.338235,0.0211,13.0,9347.338235,0.0211,13.0,9347.338235,0.0244,13.0,9347.338235,0.0232,13.0,-0.03,-15.29,-9.66
232,76402.224265,0.0241,31.0,76402.224265,0.0224,31.0,76402.224265,0.0223,31.0,76402.224265,0.0236,31.0,6.86,7.49,1.85
233,90241.415441,0.0217,4.0,90241.415441,0.0211,4.0,90241.415441,0.0229,4.0,90241.415441,0.0239,4.0,2.63,-5.29,-10.09
234,16192.529412,0.0270,35.0,16192.529412,0.0250,35.0,16192.529412,0.0240,35.0,16192.529412,0.0234,35.0,7.14,10.97,13.19
235,40897.908088,0.0215,6.0,40897.908088,0.0216,6.0,40897.908088,0.0221,6.0,40897.908088,0.0218,6.0,-0.72,-2.82,-1.59
236,3102.731618,0.0203,29.0,3102.731618,0.0289,29.0,3102.731618,0.0221,29.0,3102.731618,0.0236,29.0,-42.58,-9.27,-16.26
237,884.834559,0.0224,51.0,884.834559,0.0220,51.0,884.834559,0.0237,51.0,884.834559,0.0233,51.0,1.88,-5.83,-4.06
238,120548.794118,0.0223,4.0,120548.794118,0.0233,4.0,120548.794118,0.0212,4.0,120548.794118,0.0228,4.0,-4.23,5.02,-1.99
239,3947.084559,0.0194,45.0,3947.084559,0.0198,45.0,3947.084559,0.0232,45.0,3947.084559,0.0375,45.0,-1.91,-19.27,-93.39
240,2603.312500,0.0253,30.0,2603.312500,0.0199,30.0,2603.312500,0.0219,30.0,2603.312500,0.0230,30.0,21.27,13.64,9.25
241,29002.058824,0.0237,20.0,29002.058824,0.0213,20.0,29002.058824,0.0240,20.0,29002.058824,0.0237,20.0,10.01,-1.45,-0.20
242,7533.500000,0.0216,24.0,7533.500000,0.0195,24.0,7533.500000,0.0217,24.0,7533.500000,0.0242,24.0,9.77,-0.49,-12.18
243,14512.522059,0.0191,11.0,14512.522059,0.0211,11.0,14512.522059,0.0215,11.0,14512.522059,0.0206,11.0,-10.86,-12.58,-8.31
244,4014.161765,0.0249,18.0,4014.161765,0.0220,18.0,4014.161765,0.0220,18.0,4014.161765,0.0217,18.0,11.70,11.94,13.00
245,4253.562500,0.0206,19.0,4253.562500,0.0219,19.0,4253.562500,0.0318,19.0,4253.562500,0.0218,19.0,-6.45,-54.56,-5.92
246,30680.639706,0.0202,18.0,30680.639706,0.0194,18.0,30680.639706,0.0202,18.0,30680.639706,0.0242,18.0,4.30,0.23,-19.69
247,114213.367647,0.0219,21.0,114213.367647,0.0213,21.0,114213.367647,0.0307,21.0,114213.367647,0.0267,21.0,2.42,-40.18,-22.29
248,1523.731618,0.0227,5.0,1523.731618,0.0226,5.0,1523.731618,0.0234,5.0,1523.731618,0.0237,5.0,0.19,-3.12,-4.51
249,2476.360294,0.0202,13.0,2476.360294,0.0199,13.0,2476.360294,0.0282,13.0,2476.360294,0.0216,13.0,1.50,-39.63,-7.25
250,28851.801471,0.0265,23.0,28851.801471,0.0234,23.0,28851.801471,0.0207,23.0,28851.801471,0.0218,23.0,11.46,21.58,17.62
251,133517.654412,0.0268,5.0,133517.654412,0.0226,5.0,133517.654412,0.0224,5.0,133517.654412,0.0213,5.0,15.57,16.41,20.59
252,3657.246324,0.0206,18.0,3657.246324,0.0225,18.0,3657.246324,0.0220,18.0,3657.246324,0.0219,18.0,-8.92,-6.39,-6.04
253,3027.856618,0.0198,18.0,3027.856618,0.0202,18.0,3027.856618,0.0210,18.0,3027.856618,0.0249,18.0,-2.29,-6.25,-25.71
254,1959.136029,0.0211,18.0,1959.136029,0.0207,18.0,1959.136029,0.0249,18.0,1959.136029,0.0212,18.0,1.83,-17.99,-0.56
255,20320.790441,0.0224,15.0,20320.790441,0.0249,15.0,20320.790441,0.0212,15.0,20320.790441,0.0216,15.0,-11.08,5.36,3.59
256,4267.636029,0.0231,15.0,4267.636029,0.0237,15.0,4267.636029,0.0241,15.0,4267.636029,0.0241,15.0,-2.32,-4.12,-4.31
257,25381.352941,0.0265,15.0,25381.352941,0.0241,15.0,25381.352941,0.0206,15.0,25381.352941,0.0214,15.0,9.18,22.21,19.21
258,26172.393382,0.0222,6.0,26172.393382,0.0229,6.0,26172.393382,0.0213,6.0,26172.393382,0.0221,6.0,-2.95,4.26,0.43
259,11523.360294,0.0201,17.0,11523.360294,0.0205,17.0,11523.360294,0.0201,17.0,11523.360294,0.0226,17.0,-2.09,0.10,-12.76
260,2884.988971,0.0256,43.0,2884.988971,0.0207,43.0,2884.988971,0.0278,43.0,2884.988971,0.0224,43.0,19.26,-8.30,12.51
261,10164.904412,0.0256,6.0,10164.904412,0.0232,6.0,10164.904412,0.0212,6.0,10164.904412,0.0237,6.0,9.18,17.02,7.10
262,4471.735294,0.0194,29.0,4471.735294,0.0207,29.0,4471.735294,0.0214,29.0,4471.735294,0.0228,29.0,-6.61,-10.43,-17.54
263,12826.327206,0.0192,19.0,12826.327206,0.0194,19.0,12826.327206,0.0230,19.0,12826.327206,0.0228,19.0,-1.05,-19.70,-18.46
264,119286.709559,0.0204,23.0,119286.709559,0.0230,23.0,119286.709559,0.0260,23.0,119286.709559,0.0228,23.0,-12.93,-27.58,-11.90
265,4281.341912,0.0221,8.0,4281.341912,0.0202,8.0,4281.341912,0.0269,8.0,4281.341912,0.0204,8.0,8.76,-21.52,7.65
266,19592.198529,0.0224,38.0,19592.198529,0.0215,38.0,19592.198529,0.0345,38.0,19592.198529,0.0231,38.0,4.05,-53.88,-3.29
267,25385.573529,0.0262,41.0,25385.573529,0.0206,41.0,25385.573529,0.0252,41.0,25385.573529,0.0230,41.0,21.47,3.81,12.22
268,4713.253676,0.0252,40.0,4713.253676,0.0219,40.0,4713.253676,0.0232,40.0,4713.253676,0.0252,40.0,13.08,7.91,-0.19
269,934.290441,0.0200,27.0,934.290441,0.0228,27.0,934.290441,0.0200,27.0,934.290441,0.0218,27.0,-13.62,0.02,-8.65
270,714.080882,0.0235,25.0,714.080882,0.0290,25.0,714.080882,0.0221,25.0,714.080882,0.0211,25.0,-23.28,6.31,10.54
271,29646.279412,0.0202,38.0,29646.279412,0.0227,38.0,29646.279412,0.0229,38.0,29646.279412,0.0221,38.0,-12.21,-13.49,-9.38
272,12379.099265,0.0221,21.0,12379.099265,0.0217,21.0,12379.099265,0.0300,21.0,12379.099265,0.0214,21.0,1.58,-36.11,2.93
273,12853.775735,0.0227,19.0,12853.775735,0.0214,19.0,12853.775735,0.0302,19.0,12853.775735,0.0234,19.0,5.57,-32.84,-2.81
274,28139.904412,0.0254,16.0,28139.904412,0.0222,16.0,28139.904412,0.0267,16.0,28139.904412,0.0215,16.0,12.62,-4.95,15.35
275,20195.970588,0.0230,5.0,20195.970588,0.0200,5.0,20195.970588,0.0269,5.0,20195.970588,0.0287,5.0,12.91,-16.95,-25.07
276,29227.525735,0.0198,2.0,29227.525735,0.0249,2.0,29227.525735,0.0210,2.0,29227.525735,0.0346,2.0,-25.82,-5.99,-75.01
277,5344.323529,0.0220,15.0,5344.323529,0.0218,15.0,5344.323529,0.0295,15.0,5344.323529,0.0262,15.0,0.84,-34.09,-19.13
278,5020.040441,0.0252,6.0,5020.040441,0.0212,6.0,5020.040441,0.0282,6.0,5020.040441,0.0291,6.0,15.92,-11.85,-15.46
279,11265.481618,0.0218,42.0,11265.481618,0.0226,42.0,11265.481618,0.0318,42.0,11265.481618,0.0295,42.0,-3.73,-45.83,-35.23
280,4474.066176,0.0215,8.0,4474.066176,0.0205,8.0,4474.066176,0.0264,8.0,4474.066176,0.0277,8.0,4.66,-22.84,-28.89
281,30487.904412,0.0224,16.0,30487.904412,0.0220,16.0,30487.904412,0.0224,16.0,30487.904412,0.0213,16.0,2.00,0.05,5.00
282,44886.772059,0.0207,25.0,44886.772059,0.0250,25.0,44886.772059,0.0240,25.0,44886.772059,0.0256,25.0,-21.04,-16.15,-23.84
283,15955.341912,0.0199,36.0,15955.341912,0.0213,36.0,15955.341912,0.0301,36.0,15955.341912,0.0238,36.0,-6.88,-50.92,-19.59
284,26770.345588,0.0215,18.0,26770.345588,0.0216,18.0,26770.345588,0.0262,18.0,26770.345588,0.0239,18.0,-0.59,-22.27,-11.34
285,6778.183824,0.0212,35.0,6778.183824,0.0192,35.0,6778.183824,0.0263,35.0,6778.183824,0.0244,35.0,9.50,-24.13,-14.96
286,2791.963235,0.0204,30.0,2791.963235,0.0233,30.0,2791.963235,0.0236,30.0,2791.963235,0.0265,30.0,-14.29,-15.54,-29.80
287,24108.172794,0.0330,20.0,24108.172794,0.0201,20.0,24108.172794,0.0219,20.0,24108.172794,0.0249,20.0,38.97,33.63,24.52
288,5146.360294,0.0247,33.0,5146.360294,0.0272,33.0,5146.360294,0.0242,33.0,5146.360294,0.0224,33.0,-10.10,2.13,9.34
289,3550.400735,0.0240,17.0,3550.400735,0.0216,17.0,3550.400735,0.0270,17.0,3550.400735,0.0225,17.0,10.25,-12.49,6.13
290,2897.235294,0.0256,29.0,2897.235294,0.0278,29.0,2897.235294,0.0218,29.0,2897.235294,0.0236,29.0,-8.47,15.13,7.79
291,2213.709559,0.0191,28.0,2213.709559,0.0251,28.0,2213.709559,0.0269,28.0,2213.709559,0.0230,28.0,-31.03,-40.64,-19.96
292,2050.845588,0.0283,32.0,2050.845588,0.0206,32.0,2050.845588,0.0220,32.0,2050.845588,0.0214,32.0,27.25,22.32,24.39
293,1326.143382,0.0204,8.0,1326.143382,0.0226,8.0,1326.143382,0.0269,8.0,1326.143382,0.0224,8.0,-10.90,-31.78,-9.77
294,2022.875000,0.0286,5.0,2022.875000,0.0228,5.0,2022.875000,0.0238,5.0,2022.875000,0.0228,5.0,20.20,16.79,20.44
295,14702.900735,0.0283,25.0,14702.900735,0.0214,25.0,14702.900735,0.0217,25.0,14702.900735,0.0247,25.0,24.49,23.14,12.77
296,4270.933824,0.0205,37.0,4270.933824,0.0196,37.0,4270.933824,0.0240,37.0,4270.933824,0.0236,37.0,4.16,-17.05,-15.25
297,69846.290441,0.0209,35.0,69846.290441,0.0381,35.0,69846.290441,0.0238,35.0,69846.290441,0.0261,35.0,-82.55,-14.01,-24.80
298,23881.389706,0.0248,20.0,23881.389706,0.0201,20.0,23881.389706,0.0275,20.0,23881.389706,0.0269,20.0,19.13,-10.65,-8.41
299,24661.658088,0.0220,18.0,24661.658088,0.0222,18.0,24661.658088,0.0243,18.0,24661.658088,0.0287,18.0,-0.67,-10.11,-30.29
300,25666.099265,0.0207,2.0,25666.099265,0.0202,2.0,25666.099265,0.0298,2.0,25666.099265,0.0237,2.0,2.38,-43.75,-14.54
301,2084.169118,0.0205,39.0,2084.169118,0.0220,39.0,2084.169118,0.0228,39.0,2084.169118,0.0230,39.0,-7.41,-11.59,-12.54
302,30534.838235,0.0237,6.0,30534.838235,0.0224,6.0,30534.838235,0.0262,6.0,30534.838235,0.0239,6.0,5.58,-10.81,-0.72
303,1608.084559,0.0245,10.0,1608.084559,0.0219,10.0,1608.084559,0.0236,10.0,1608.084559,0.0224,10.0,10.33,3.61,8.58
304,26724.113971,0.0222,5.0,26724.113971,0.0207,5.0,26724.113971,0.0252,5.0,26724.113971,0.0248,5.0,6.86,-13.59,-11.86
305,37513.216912,0.0214,6.0,37513.216912,0.0199,6.0,37513.216912,0.0229,6.0,37513.216912,0.0267,6.0,7.23,-6.86,-24.50
306,1596.908088,0.0195,9.0,1596.908088,0.0209,9.0,1596.908088,0.0233,9.0,1596.908088,0.0248,9.0,-7.08,-19.31,-27.19
307,1969.378676,0.0195,28.0,1969.378676,0.0215,28.0,1969.378676,0.0252,28.0,1969.378676,0.0229,28.0,-10.49,-29.43,-17.63
308,3385.661765,0.0229,29.0,3385.661765,0.0236,29.0,3385.661765,0.0234,29.0,3385.661765,0.0223,29.0,-3.34,-2.51,2.30
309,5332.919118,0.0218,32.0,5332.919118,0.0221,32.0,5332.919118,0.0279,32.0,5332.919118,0.0239,32.0,-1.40,-27.95,-9.53
310,15480.694853,0.0290,24.0,15480.694853,0.0215,24.0,15480.694853,0.0239,24.0,15480.694853,0.0252,24.0,25.75,17.49,13.12
311,919.698529,0.0187,36.0,919.698529,0.0197,36.0,919.698529,0.0222,36.0,919.698529,0.0288,36.0,-5.41,-19.11,-54.00
312,4104.474265,0.0197,6.0,4104.474265,0.0226,6.0,4104.474265,0.0270,6.0,4104.474265,0.0261,6.0,-14.48,-36.85,-32.37
313,4153.455882,0.0205,7.0,4153.455882,0.0248,7.0,4153.455882,0.0269,7.0,4153.455882,0.0237,7.0,-20.83,-31.30,-15.55
314,27719.069853,0.0297,20.0,27719.069853,0.0212,20.0,27719.069853,0.0214,20.0,27719.069853,0.0231,20.0,28.39,27.92,21.97
315,7921.830882,0.0218,44.0,7921.830882,0.0207,44.0,7921.830882,0.0211,44.0,7921.830882,0.0218,44.0,5.14,3.39,-0.01
316,14699.158088,0.0327,2.0,14699.158088,0.0193,2.0,14699.158088,0.0219,2.0,14699.158088,0.0234,2.0,41.14,33.12,28.40
317,46324.117647,0.0219,26.0,46324.117647,0.0200,26.0,46324.117647,0.0295,26.0,46324.117647,0.0255,26.0,8.86,-34.67,-16.49
318,10904.621324,0.0211,7.0,10904.621324,0.0229,7.0,10904.621324,0.0275,7.0,10904.621324,0.0221,7.0,-8.43,-30.21,-4.59
319,7794.625000,0.0204,7.0,7794.625000,0.0208,7.0,7794.625000,0.0227,7.0,7794.625000,0.0234,7.0,-1.88,-11.42,-14.84
320,9317.330882,0.0225,33.0,9317.330882,0.0204,33.0,9317.330882,0.0223,33.0,9317.330882,0.0237,33.0,9.35,0.86,-5.30
321,22088.069853,0.0205,7.0,22088.069853,0.0207,7.0,22088.069853,0.0258,7.0,22088.069853,0.0242,7.0,-0.94,-25.98,-18.02
322,24228.294118,0.0271,19.0,24228.294118,0.0209,19.0,24228.294118,0.0241,19.0,24228.294118,0.0261,19.0,22.96,10.99,3.60
323,23380.992647,0.0204,8.0,23380.992647,0.0228,8.0,23380.992647,0.0232,8.0,23380.992647,0.0227,8.0,-11.74,-13.70,-11.50
324,27101.731618,0.0207,2.0,27101.731618,0.0240,2.0,27101.731618,0.0282,2.0,27101.731618,0.0246,2.0,-15.85,-35.88,-18.74
325,135789.014706,0.0239,21.0,135789.014706,0.0221,21.0,135789.014706,0.0246,21.0,135789.014706,0.0232,21.0,7.84,-2.79,3.11
326,18965.992647,0.0203,29.0,18965.992647,0.0203,29.0,18965.992647,0.0226,29.0,18965.992647,0.0234,29.0,0.13,-11.26,-15.35
327,12616.106618,0.0227,7.0,12616.106618,0.0190,7.0,12616.106618,0.0216,7.0,12616.106618,0.0211,7.0,16.16,4.45,6.98
328,20515.477941,0.0218,2.0,20515.477941,0.0204,2.0,20515.477941,0.0211,2.0,20515.477941,0.0220,2.0,6.35,3.45,-0.85
329,17582.525735,0.0205,2.0,17582.525735,0.0240,2.0,17582.525735,0.0250,2.0,17582.525735,0.0234,2.0,-16.98,-21.74,-14.11
330,9944.382353,0.0236,7.0,9944.382353,0.0222,7.0,9944.382353,0.0245,7.0,9944.382353,0.0222,7.0,5.74,-3.75,5.62
331,10574.547794,0.0206,7.0,10574.547794,0.0273,7.0,10574.547794,0.0208,7.0,10574.547794,0.0268,7.0,-32.49,-1.04,-30.04
332,26530.209559,0.0223,15.0,26530.209559,0.0201,15.0,26530.209559,0.0232,15.0,26530.209559,0.0219,15.0,9.79,-3.91,1.87
333,22869.444853,0.0215,2.0,22869.444853,0.0204,2.0,22869.444853,0.0212,2.0,22869.444853,0.0248,2.0,5.12,1.38,-15.49
334,18224.683824,0.0189,6.0,18224.683824,0.0206,6.0,18224.683824,0.0205,6.0,18224.683824,0.0231,6.0,-9.05,-8.37,-22.36
335,2278.845588,0.0226,37.0,2278.845588,0.0225,37.0,2278.845588,0.0256,37.0,2278.845588,0.0235,37.0,0.70,-13.11,-3.92
336,12462.698529,0.0224,28.0,12462.698529,0.0333,28.0,12462.698529,0.0206,28.0,12462.698529,0.0217,28.0,-48.92,7.78,2.91
337,8589.238971,0.0241,22.0,8589.238971,0.0220,22.0,8589.238971,0.0267,22.0,8589.238971,0.0223,22.0,8.94,-10.82,7.73
338,33894.220588,0.0229,5.0,33894.220588,0.0204,5.0,33894.220588,0.0255,5.0,33894.220588,0.0221,5.0,10.89,-11.38,3.48
339,8007.279412,0.0200,7.0,8007.279412,0.0199,7.0,8007.279412,0.0212,7.0,8007.279412,0.0227,7.0,0.08,-6.45,-14.00
340,1570.919118,0.0237,5.0,1570.919118,0.0188,5.0,1570.919118,0.0219,5.0,1570.919118,0.0227,5.0,20.92,7.53,4.36
341,8390.959559,0.0190,6.0,8390.959559,0.0202,6.0,8390.959559,0.0311,6.0,8390.959559,0.0280,6.0,-6.26,-63.83,-47.17
342,25594.224265,0.0198,16.0,25594.224265,0.0197,16.0,25594.224265,0.0234,16.0,25594.224265,0.0218,16.0,0.68,-18.08,-10.16
343,69894.544118,0.0224,60.0,69894.544118,0.0201,60.0,69894.544118,0.0237,60.0,69894.544118,0.0296,60.0,10.24,-5.66,-31.64
344,1013.746324,0.0215,5.0,1013.746324,0.0197,5.0,1013.746324,0.0221,5.0,1013.746324,0.0232,5.0,8.57,-2.62,-7.64
345,38143.536765,0.0189,6.0,38143.536765,0.0331,6.0,38143.536765,0.0220,6.0,38143.536765,0.0242,6.0,-75.04,-16.65,-28.37
346,11795.205882,0.0363,19.0,11795.205882,0.0187,19.0,11795.205882,0.0220,19.0,11795.205882,0.0241,19.0,48.56,39.58,33.66
347,2000.477941,0.0218,34.0,2000.477941,0.0207,34.0,2000.477941,0.0275,34.0,2000.477941,0.0310,34.0,4.97,-25.93,-41.92
348,2190.227941,0.0202,28.0,2190.227941,0.0203,28.0,2190.227941,0.0197,28.0,2190.227941,0.0247,28.0,-0.46,2.44,-22.51
349,5983.849265,0.0204,15.0,5983.849265,0.0190,15.0,5983.849265,0.0214,15.0,5983.849265,0.0248,15.0,6.91,-5.05,-21.78
350,15814.044118,0.0197,2.0,15814.044118,0.0199,2.0,15814.044118,0.0229,2.0,15814.044118,0.0290,2.0,-1.20,-16.67,-47.22
351,22562.812500,0.0226,7.0,22562.812500,0.0184,7.0,22562.812500,0.0207,7.0,22562.812500,0.0306,7.0,18.82,8.43,-35.41
352,24684.933824,0.0237,27.0,24684.933824,0.0196,27.0,24684.933824,0.0231,27.0,24684.933824,0.0206,27.0,17.34,2.65,13.29
353,6452.139706,0.0268,7.0,6452.139706,0.0196,7.0,6452.139706,0.0231,7.0,6452.139706,0.0218,7.0,26.75,13.77,18.67
354,7101.849265,0.0218,32.0,7101.849265,0.0221,32.0,7101.849265,0.0215,32.0,7101.849265,0.0223,32.0,-1.25,1.52,-2.40
355,6447.882353,0.0212,32.0,6447.882353,0.0250,32.0,6447.882353,0.0216,32.0,6447.882353,0.0232,32.0,-18.36,-1.96,-9.80
356,10851.481618,0.0203,2.0,10851.481618,0.0214,2.0,10851.481618,0.0200,2.0,10851.481618,0.0279,2.0,-5.02,1.73,-37.07
357,9631.363971,0.0217,7.0,9631.363971,0.0192,7.0,9631.363971,0.0366,7.0,9631.363971,0.0255,7.0,11.75,-68.74,-17.51
358,50326.830882,0.0230,61.0,50326.830882,0.0224,61.0,50326.830882,0.0229,61.0,50326.830882,0.0256,61.0,2.38,0.11,-11.58
359,52108.753676,0.0198,7.0,52108.753676,0.0197,7.0,52108.753676,0.0230,7.0,52108.753676,0.0254,7.0,0.27,-16.15,-28.07
360,6818.724265,0.0203,6.0,6818.724265,0.0212,6.0,6818.724265,0.0232,6.0,6818.724265,0.0238,6.0,-4.32,-14.05,-17.05
361,7063.558824,0.0283,7.0,7063.558824,0.0188,7.0,7063.558824,0.0223,7.0,7063.558824,0.0221,7.0,33.52,21.34,21.97
362,45059.849265,0.0238,16.0,45059.849265,0.0221,16.0,45059.849265,0.0240,16.0,45059.849265,0.0321,16.0,7.19,-0.63,-35.00
